"Id","Title","Time","Description","Link"
"354"," Zimbabwe vs India: Good to be back, says KL Rahul after registering 1st win as India captain ","1660830450030","     ZIM v IND: Good to be back, says KL Rahul after 1st win as India captain"," https://www.indiatoday.in/sports/cricket/story/zimbabwe-vs-india-1st-odi-kl-rahul-win-captain-injury-return-1989633-2022-08-18?utm_source=rss "
"355"," Shikhar Dhawan, Shubman Gill, Deepak Chahar hand India 10-wicket ODI win over Zimbabwe ","1660828195030","     Dhawan, Gill, Chahar hand India 10-wicket ODI win over Zimbabwe"," https://www.indiatoday.in/sports/cricket/story/zimbabwe-vs-india-1st-odi-score-report-shikhar-dhawan-shubman-gill-deepak-1989623-2022-08-18?utm_source=rss "
"356"," Zimbabwe vs India | KL Rahul should have opened to get game time ahead of Asia Cup, says Dodda Ganesh ","1660827310030","     ZIM vs IND | KL Rahul should have opened to get game time: Ganesh"," https://www.indiatoday.in/sports/cricket/story/zim-vs-ind-1st-odi-why-kl-rahul-did-not-open-dodda-ganesh-asia-cup-1989613-2022-08-18?utm_source=rss "
"357"," Dinesh Karthik recalls Rohit Sharma's struggle in Test cricket: There were many curve balls thrown at him ","1660826966030","     Dinesh Karthik recalls Rohit Sharma's struggle in Test cricket"," https://www.indiatoday.in/sports/cricket/story/dinesh-karthik-recalls-rohit-sharma-s-struggle-in-test-cricket-there-were-many-curve-balls-thrown-at-him-1989612-2022-08-18?utm_source=rss "
"358"," India pacer Mohammed Siraj signs for Warwickshire in County Championship ","1660823020030","     Mohammed Siraj signs for Warwickshire in County Championship"," https://www.indiatoday.in/sports/cricket/story/india-pacer-mohammed-siraj-joins-warwickshire-for-county-championship-1989571-2022-08-18?utm_source=rss "
"359"," I am positive: Rafael Nadal brushes aside Cincinnati Open defeat, says he will be ready for US Open 2022 ","1660821635030","     I am positive: Nadal not discouraged by Cincinnati defeat ahead of US Open"," https://www.indiatoday.in/sports/tennis/story/rafael-nadal-us-open-2022-cincinnati-masters-defeat-borna-not-discouraged-1989557-2022-08-18?utm_source=rss "
"360"," ZIM vs IND: Deepak Chahar runs through Zimbabwe top order, clinches career-best figures ","1660821376030","     Deepak Chahar runs through Zimbabwe top order, clinches career-best figures"," https://www.indiatoday.in/sports/cricket/story/zim-vs-ind-deepak-chahar-runs-through-zimbabwe-top-order-clinches-career-best-figures-1989563-2022-08-18?utm_source=rss "
"361"," Sanjay Manjrekar makes bold prediction for India's T20 World Cup line-up: Shikhar Dhawan will open ","1660817880030","     Sanjay Manjrekar predicts Shikhar Dhawan will open for India in T20 World Cup"," https://www.indiatoday.in/sports/cricket/story/sanjay-manjrekar-makes-bold-prediction-for-india-s-t20-world-cup-line-up-shikhar-dhawan-will-open-1989531-2022-08-18?utm_source=rss "
"362"," Sanjay Manjrekar feels Zimbabwe series will be testing ground for Deepak Chahar ahead of T20 World Cup ","1660815383030","     Manjrekar feels Zimbabwe series will be testing ground for Chahar ahead of T20 WC"," https://www.indiatoday.in/sports/cricket/story/sanjay-manjrekar-feels-zimbabwe-series-will-be-testing-ground-for-deepak-chahar-ahead-of-t20-world-cup-1989510-2022-08-18?utm_source=rss "
"363"," Supreme Court orders status quo, says Delhi HC-appointed CoA will not take over affairs of IOA ","1660808590030","     SC orders status quo, says Delhi HC-appointed CoA will not take over affairs of IOA"," https://www.indiatoday.in/sports/other-sports/story/supreme-court-orders-status-quo-says-delhi-hc-appointed-coa-will-not-take-over-affairs-of-ioa-1989438-2022-08-18?utm_source=rss "
"364"," Serena Williams is on the same level as Michael Jordan, LeBron James and Tom Brady: John McEnroe ","1660807912030","     Serena Williams is on the same level as Jordan, LeBron and Brady: McEnroe"," https://www.indiatoday.in/sports/tennis/story/serena-williams-is-on-the-same-level-as-michael-jordan-lebron-james-and-tom-brady-john-mcenroe-1989439-2022-08-18?utm_source=rss "
"365"," Zimbabwe vs India | Good chance to challenge yourself: KL Rahul looking forward to a good outing in 1st ODI ","1660807008030","     ZIM vs IND, 1st ODI | Good chance to challenge yourself: KL Rahul "," https://www.indiatoday.in/sports/cricket/story/zimbabwe-vs-india-good-chance-to-challenge-yourself-kl-rahul-looking-forward-to-a-good-outing-in-1st-odi-1989428-2022-08-18?utm_source=rss "
"366"," Don’t think Sebastian Vettel saw prospect of Aston Martin making podium finishes in 2023: Helmut Marko ","1660803650030","     Don’t think Vettel saw prospect of Aston Martin making podium finishes in 2023: Marko"," https://www.indiatoday.in/sports/formula-one/story/don-t-think-sebastian-vettel-saw-prospect-of-aston-martin-making-podium-finishes-in-2023-helmut-marko-1989389-2022-08-18?utm_source=rss "
"367"," Pakistan rely heavily on Babar Azam and Mohammad Rizwan, their middle-order a weak link: Danish Kaneria ","1660803430030","     Pakistan rely heavily on Babar Azam and Mohammad Rizwan: Danish Kaneria"," https://www.indiatoday.in/sports/cricket/story/danish-kaneria-exclusive-pakistan-cricket-babar-rizwan-1989381-2022-08-18?utm_source=rss "
"368"," Olympic champion Neeraj Chopra likely to make comeback in Diamond League Meeting on August 26 ","1660799835030","     Olympic champion Neeraj likely to make comeback in Diamond League Meeting "," https://www.indiatoday.in/sports/other-sports/story/olympic-champion-neeraj-chopra-likely-to-make-comeback-in-diamond-league-meeting-on-august-26-1989331-2022-08-18?utm_source=rss "
"369"," It's been an honour: Virat Kohli shares special video with fans on 14th anniversary of international debut ","1660799644030","     Virat Kohli shares special video with fans on 14th anniversary of international debut"," https://www.indiatoday.in/sports/cricket/story/it-s-been-an-honour-virat-kohli-shares-special-video-with-fans-on-14th-anniversary-of-international-debut-1989333-2022-08-18?utm_source=rss "
"370"," These talks are nonsense: Rohit Sharma brushes aside concerns about future of ODI cricket ","1660797441030","     Rohit Sharma brushes aside concerns about future of ODI cricket"," https://www.indiatoday.in/sports/cricket/story/these-talks-are-nonsense-rohit-sharma-brushes-aside-concerns-about-future-of-odi-cricket-1989321-2022-08-18?utm_source=rss "
"371"," ENG vs SA, 1st Test: Paul Collingwood confident England can hit back after tough first day at Lord’s ","1660797270030","     ENG vs SA: Paul Collingwood confident England can return fire at Lord's"," https://www.indiatoday.in/sports/cricket/story/eng-vs-sa-1st-test-paul-collingwood-confident-england-can-hit-back-after-tough-first-day-at-lord-s-1989319-2022-08-18?utm_source=rss "
"372"," Cincinnati Masters 2022: Rafael Nadal bows out in 2nd round after losing to Borna Coric ","1660795806030","     Cincinnati Masters 2022: Rafael Nadal bows out in 2nd round"," https://www.indiatoday.in/sports/tennis/story/cincinnati-masters-2022-rafael-nadal-bows-out-in-pre-quarters-after-losing-to-borna-coric-1989310-2022-08-18?utm_source=rss "
"373"," Bumrah, Shami will not be with the Indian team forever, have to try and prepare the other guys: Rohit Sharma ","1660795525030","     Bumrah, Shami will not be with the Indian team forever: Rohit Sharma"," https://www.indiatoday.in/sports/cricket/story/bumrah-shami-will-not-be-with-the-indian-team-forever-have-to-try-and-prepare-the-other-guys-rohit-sharma-1989305-2022-08-18?utm_source=rss "
"374"," Zimbabwe vs India 1st ODI, Weather Report: Will rain play a spoilsport in the series opener? ","1660793766030","     ZIM vs IND 1st ODI, Weather Report: Will rain play a spoilsport in the series opener?"," https://www.indiatoday.in/sports/cricket/story/zimbabwe-vs-india-1st-odi-weather-forecast-pitch-report-harare-series-1989295-2022-08-18?utm_source=rss "
"375"," Cincinnati Open: Cameron Norrie completes comeback win over Andy Murray in second-round clash ","1660793289030","     Cincinnati Open: Norrie completes comeback win over Murray in second-round clash"," https://www.indiatoday.in/sports/tennis/story/cincinnati-open-cameron-norrie-completes-comeback-win-over-andy-murray-in-second-round-clash-1989294-2022-08-18?utm_source=rss "
"376"," Zimbabwe vs India, 1st ODI Predicted Playing XI: Rahul Tripathi set for international debut ","1660792207030","     ZIM vs IND, 1st ODI Predicted Playing XI: Rahul Tripathi set for international debut"," https://www.indiatoday.in/sports/cricket/story/zimbabwe-vs-india-predicted-playing-xi-zim-ind-harare-1st-odi-rahul-tripathi-1989290-2022-08-18?utm_source=rss "
"377"," Asia Cup | Pakistan have a history of bringing players back to form: Danish Kaneria wary of Virat Kohli ","1660790955030","     Pakistan have history of bringing players back to form: Kaneria wary of Kohli"," https://www.indiatoday.in/sports/cricket/story/asia-cup-pakistan-have-a-history-of-bringing-players-back-to-form-danish-kaneria-wary-of-virat-kohli-1989285-2022-08-18?utm_source=rss "
"378"," WI vs NZ: Shamarh Brooks stars with bat as West Indies win 1st ODI against New Zealand by five wickets ","1660790103030","     WI vs NZ: Brooks stars with bat as West Indies win 1st ODI by five wickets"," https://www.indiatoday.in/sports/cricket/story/wi-vs-nz-shamarh-brooks-stars-with-bat-as-west-indies-win-1st-odi-against-new-zealand-by-five-wickets-1989281-2022-08-18?utm_source=rss "
"379"," IRE vs AFG: Paul Stirling becomes the 4th batter to score 3000 T20I runs, joins Virat Kohli, Rohit Sharma in elite list ","1660760995030","     IRE vs AFG: Stirling becomes the 4th batter to 3000 T20I runs, joins Kohli, Sharma in elite list"," https://www.indiatoday.in/sports/cricket/story/ire-vs-afg-paul-stirling-becomes-the-4th-batter-to-score-3000-t20i-runs-joins-virat-kohli-rohit-sharma-in-elite-list-1989246-2022-08-17?utm_source=rss "
"380"," T20 World Cup | Whole team is slightly nervous but ready to give 100 percent: Rishabh Pant  ","1660760990030","     T20 World Cup: Whole team is slightly nervous, says Rishabh Pant"," https://www.indiatoday.in/sports/cricket/story/t20-world-cup-whole-team-is-slightly-nervous-but-ready-to-give-100-percent-rishabh-pant-1989245-2022-08-17?utm_source=rss "
"381"," US Open 2022: Venus Williams, Dominic Thiem, Harmony Tan among wildcard entries  ","1660758177030","     US Open 2022: Venus, Thiem, Tan among wildcard entries "," https://www.indiatoday.in/sports/tennis/story/us-open-2022-venus-williams-dominic-thiem-harmony-tan-among-wildcard-entries-1989231-2022-08-17?utm_source=rss "
"382"," MS Dhoni is one of the greatest captains of Indian cricket, says Sourav Ganguly ","1660757586030","     MS Dhoni one of the greatest captains of Indian cricket: Sourav Ganguly"," https://www.indiatoday.in/sports/cricket/story/ms-dhoni-is-one-of-the-greatest-captains-of-indian-cricket-says-sourav-ganguly-1989229-2022-08-17?utm_source=rss "
"383"," Rohit Sharma is laid back, not in your face as captain: Sourav Ganguly ","1660755445030","     Captain Rohit Sharma is laid back, not in your face: Sourav Ganguly"," https://www.indiatoday.in/sports/cricket/story/rohit-sharma-laid-back-sourav-ganguly-captains-compare-dhoni-kohli-1989218-2022-08-17?utm_source=rss "
"384"," 1st Test: Rain plays spoilsport on Day 1 after Anrich Nortje, Kagiso Rabada unleash hell on England batters  ","1660754671030","     1st Test: Rain plays spoilsport on Day 1 after Nortje, Rabada unleash hell on ENG batters "," https://www.indiatoday.in/sports/cricket/story/1st-test-rain-plays-spoilsport-on-day-1-after-anrich-nortje-kagiso-rabada-unleash-hell-on-england-batters-1989214-2022-08-17?utm_source=rss "
"385"," Vijender Singh returns to winning ways in pro boxing after knocking out Ghana's Eliasu Sulley in Raipur ","1660752251030","     Vijender Singh returns to winning ways after knocking out Ghana's Eliasu Sulley"," https://www.indiatoday.in/sports/other-sports/story/vijender-singh-vs-eliasu-sulley-result-pro-boxing-raipur-13-1-1989203-2022-08-17?utm_source=rss "
"386"," Former Wimbledon finalist Eugenie Bouchard on her troubles while recovering from injury - I was exhausted ","1660751436030","     I was exhausted: Eugenie Bouchard on her troubles while recovering from injury"," https://www.indiatoday.in/sports/tennis/story/former-wimbledon-finalist-eugenie-bouchard-on-her-troubles-while-recovering-from-injury-i-was-exhausted-1989201-2022-08-17?utm_source=rss "
"387"," Zimbabwe vs India, 1st ODI: Chance for Rahul to register his maiden win as Indian captain  ","1660749379030","     ZIM vs IND, 1st ODI: Chance for KL Rahul to register his maiden win as Indian captain "," https://www.indiatoday.in/sports/cricket/story/zimbabwe-vs-india-1st-odi-chance-for-rahul-to-register-his-maiden-win-as-indian-captain-1989121-2022-08-17?utm_source=rss "
"388"," Asia Cup 2022 | India playing differently from last time we played against Pakistan: Rohit Sharma ","1660749137030","     India playing differently from last time we played vs Pakistan: Rohit Sharma"," https://www.indiatoday.in/sports/cricket/story/india-vs-pakistan-asia-cup-2022-rohit-sharma-comments-t20i-approach-1989185-2022-08-17?utm_source=rss "
"389"," Rohit Sharma hints at possible changes in India team ahead of T20 World Cup - 80-90 percent of the team is set ","1660748962030","     80-90 percent of the team is set: Rohit hints at changes in IND team for T20 WC"," https://www.indiatoday.in/sports/cricket/story/rohit-sharma-hints-at-possible-changes-in-india-team-ahead-of-t20-world-cup-80-90-percent-of-the-team-is-set-1989187-2022-08-17?utm_source=rss "
"390"," Media is telling lies: Cristiano Ronaldo says he will reveal truth about Manchester United future speculation ","1660747143030","     Media is telling lies: Ronaldo to reveal truth about United future speculation"," https://www.indiatoday.in/sports/football/story/cristiano-ronaldo-media-lies-instagram-fan-manchester-united-transfer-speculation-1989180-2022-08-17?utm_source=rss "
"391"," ZIM v IND: KL Rahul thanks Indian team management for backing him – They haven’t forgotten what you have done ","1660745402030","     They haven’t forgotten what you have done: Rahul thanks IND team management for backing"," https://www.indiatoday.in/sports/cricket/story/zim-v-ind-kl-rahul-thanks-indian-team-management-for-backing-him-they-haven-t-forgotten-what-you-have-done-1989175-2022-08-17?utm_source=rss "
"392"," Can't compare my captaincy style to MS Dhoni or Rohit Sharma, I am still young as skipper: KL Rahul ","1660743540030","     Can't compare my captaincy style with MS Dhoni or Rohit Sharma: KL Rahul"," https://www.indiatoday.in/sports/cricket/story/zimbabwe-vs-india-kl-rahul-captaincy-comments-ms-dhoni-rohit-sharma-1989163-2022-08-17?utm_source=rss "
"393"," Zimbabwe vs India: KL Rahul fondly recalls ODI and T20I debuts in Harare – A very special feeling ","1660743397030","     A very special feeling: Rahul fondly recalls ODI and T20I debuts in Harare"," https://www.indiatoday.in/sports/cricket/story/zimbabwe-vs-india-kl-rahul-fondly-recalls-odi-and-t20i-debuts-in-harare-a-very-special-feeling-1989161-2022-08-17?utm_source=rss "
"394"," Being under constant pressure can affect mental health negatively: Virat Kohli ","1660740930030","     Pressure can tear you apart, affect mental health negatively: Virat Kohli"," https://www.indiatoday.in/sports/cricket/story/virat-kohli-mental-health-wellbeing-travel-spending-time-family-pressure-1989140-2022-08-17?utm_source=rss "
"395"," Cincinnati Open: Injury scare for USA tennis star Coco Gauff ahead of US Open 2022  ","1660739989030","     Cincinnati Open: Injury scare for Coco Gauff ahead of US Open 2022 "," https://www.indiatoday.in/sports/tennis/story/cincinnati-open-injury-scare-for-usa-tennis-star-coco-gauff-ahead-of-us-open-2022-1989131-2022-08-17?utm_source=rss "
"396"," IPL 2023: KKR appoint Ranji Trophy-winning Chandrakant Pandit as head coach  ","1660737187030","     IPL 2023: KKR appoint Chandrakant Pandit as head coach"," https://www.indiatoday.in/sports/cricket/story/ipl-2023-kkr-appoint-ranji-trophy-winning-chandrakant-pandit-as-head-coach-1989115-2022-08-17?utm_source=rss "
"397"," Zimbabwe vs India: Ryan Burl ready to face KL Rahul’s India in ODI series – We have got our plans  ","1660733317030","     We have got our plans: Zimbabwe’s Ryan Burl ready to face India in ODI series"," https://www.indiatoday.in/sports/cricket/story/zimbabwe-vs-india-ryan-burl-ready-to-face-kl-rahul-s-india-in-odi-series-we-have-got-our-plans-1989084-2022-08-17?utm_source=rss "
"398"," Watch: Virat Kohli sweats it out in the gym as the former India captain gets ready for Asia Cup ","1660733243030","     Watch: Kohli sweats it out in the gym ahead of Asia Cup 2022"," https://www.indiatoday.in/sports/cricket/story/watch-virat-kohli-sweats-it-out-in-the-gym-as-the-former-india-captain-gets-ready-for-asia-cup-1989081-2022-08-17?utm_source=rss "
"399"," Sunrisers Eastern Cape sign Aiden Markram, Ottniel Baartman for CSA T20 League  ","1660731609030","     Sunrisers Eastern Cape sign Markram, Baartman for CSA T20 League "," https://www.indiatoday.in/sports/cricket/story/sunrisers-eastern-cape-sign-aiden-markram-ottniel-baartman-for-csa-t20-league-1989067-2022-08-17?utm_source=rss "
"400"," Australia and India spectators would like it: Ricky Ponting on making Border-Gavaskar Trophy 5-game series ","1660726124030","     Spectators would like it: Ricky Ponting on making Border-Gavaskar Trophy 5-game series"," https://www.indiatoday.in/sports/cricket/story/australia-and-india-spectators-would-like-it-ricky-ponting-on-making-border-gavaskar-trophy-5-game-series-1989015-2022-08-17?utm_source=rss "
"401"," It's good Mercedes are competitive because then they can steal more points off Ferrari: Max Verstappen ","1660724744030","     Good that Mercedes are competitive, they can steal more points off Ferrari: Verstappen"," https://www.indiatoday.in/sports/formula-one/story/it-s-good-mercedes-are-competitive-because-then-they-can-steal-more-points-off-ferrari-max-verstappen-1989007-2022-08-17?utm_source=rss "
"402"," India set to play 5-match Test series vs Australia, England in new FTP cycle ","1660723137030","     India to play 2 5-match Test series vs England, Australia in new cycle"," https://www.indiatoday.in/sports/cricket/story/india-set-to-play-38-test-matches-in-icc-s-new-future-tours-program-cycle-1988990-2022-08-17?utm_source=rss "
"403"," Gokulam Kerala FC issues statement as women's team stranded in Uzbekistan after FIFA ban ","1660721431030","     Gokulam Kerala issues statement as women's team stranded in Uzbekistan after FIFA ban"," https://www.indiatoday.in/sports/football/story/gokulam-kerala-fc-issues-statement-as-women-s-team-stranded-in-uzbekistan-after-fifa-ban-1988979-2022-08-17?utm_source=rss "
"404"," It was hard not being able to play WBBL last season: CWG gold medallist Rachael Haynes re-joins Sydney Thunder ","1660721099030","     It was hard not being able to play WBBL last season: Haynes re-joins Sydney Thunder"," https://www.indiatoday.in/sports/cricket/story/it-was-hard-not-being-able-to-play-wbbl-last-season-cwg-gold-medallist-rachael-haynes-re-joins-sydney-thunder-1988975-2022-08-17?utm_source=rss "
"405"," Mercedes boss Toto Wolff wary of tension developing between Lewis Hamilton and George Russell ","1660719204030","     Mercedes boss Wolff wary of tension developing between Hamilton and Russell"," https://www.indiatoday.in/sports/formula-one/story/mercedes-boss-toto-wolff-wary-of-tension-developing-between-lewis-hamilton-and-george-russell-1988956-2022-08-17?utm_source=rss "
"406"," ZIM vs IND | Shikhar Dhawan comments on Washington Sundar missing out on ODI series: Quite an important player ","1660717035030","     ZIM vs IND | Shikhar Dhawan comments on Washington Sundar missing out on ODI series"," https://www.indiatoday.in/sports/cricket/story/zim-vs-ind-shikhar-dhawan-comments-on-washington-sundar-missing-out-on-odi-series-quite-an-important-player-1988933-2022-08-17?utm_source=rss "
"407"," West Indies vs New Zealand: Shimron Hetmyer, Keemo Paul and Gudakesh Motie ruled out of ODI series  ","1660716985030","     WI vs NZ: Shimron Hetmyer, Keemo Paul and Gudakesh Motie ruled out of ODI series"," https://www.indiatoday.in/sports/cricket/story/west-indies-vs-new-zealand-shimron-hetmyer-keemo-paul-and-gudakesh-motie-ruled-out-of-odi-series-1988934-2022-08-17?utm_source=rss "
"408"," Mohammed Kaif on KL Rahul replacing Shikhar Dhawan as captain for Zimbabwe series: Could have been avoided ","1660714192030","     The Rahul-Dhawan captaincy situation could have been avoided: Mohammed Kaif"," https://www.indiatoday.in/sports/cricket/story/mohammed-kaif-on-kl-rahul-replacing-shikhar-dhawan-as-captain-for-zimbabwe-series-could-have-been-avoided-1988907-2022-08-17?utm_source=rss "
"409"," Sachin Tendulkar knows everything but I'm not expecting anything: Vinod Kambli in dire need of work ","1660712948030","     Tendulkar knows everything but I'm not expecting anything: Kambli in need of work"," https://www.indiatoday.in/sports/cricket/story/sachin-tendulkar-knows-everything-but-i-m-not-expecting-anything-vinod-kambli-in-dire-need-for-work-1988895-2022-08-17?utm_source=rss "
"410"," Andre Russell hints at possible T20 World Cup return for West Indies: Always want to play and give back ","1660712335030","     Andre Russell hints at possible T20 World Cup return for West Indies"," https://www.indiatoday.in/sports/cricket/story/andre-russell-hints-at-possible-t20-world-cup-return-for-west-indies-always-want-to-play-and-give-back-1988888-2022-08-17?utm_source=rss "
"411"," BAI clerical error issue - Prathamesh Kulkarni to get wild card entry ","1660710239030","     BAI clerical error issue - Prathamesh Kulkarni to get wild card entry"," https://www.indiatoday.in/sports/badminton/story/bai-clerical-error-issue-prathamesh-kulkarni-to-get-wild-card-entry-1988872-2022-08-17?utm_source=rss "
"412"," To see Lewis Hamilton driving a car like that was sometimes embarrassing: Jean Alesi ","1660708046030","     To see Lewis Hamilton driving a car like that was sometimes embarrassing: Jean Alesi"," https://www.indiatoday.in/sports/formula-one/story/to-see-lewis-hamilton-driving-a-car-like-that-was-sometimes-embarrassing-jean-alesi-1988860-2022-08-17?utm_source=rss "
"413"," Watch: Naomi Osaka stops clapping for Serena Williams as camera catches her at Cincinnati Masters ","1660707844030","     Watch: Osaka stops clapping for Serena Williams as camera catches her at Cincinnati"," https://www.indiatoday.in/sports/tennis/story/watch-naomi-osaka-stops-clapping-for-serena-williams-as-camera-catches-her-at-cincinnati-masters-1988857-2022-08-17?utm_source=rss "
"414"," Zimbabwe vs India | Mohammed Kaif wants Shubman Gill and Shikhar Dhawan to open during Zimbabwe ODI series ","1660705384030","     ZIM vs IND: Kaif wants Gill and Dhawan to open during Zimbabwe ODI series"," https://www.indiatoday.in/sports/cricket/story/zimbabwe-vs-india-mohammed-kaif-wants-shubman-gill-and-shikhar-dhawan-to-open-during-zimbabwe-odi-series-1988847-2022-08-17?utm_source=rss "
"415"," Just honour Serena Williams and her amazing career: Emma Raducanu after defeating American legend in Cincinnati ","1660704959030","     Just honour Serena and her amazing career: Raducanu after defeating American legend"," https://www.indiatoday.in/sports/tennis/story/just-honour-serena-williams-and-her-amazing-career-emma-raducanu-after-defeating-american-legend-in-cincinnati-1988844-2022-08-17?utm_source=rss "
"416"," Dinesh Karthik reveals two things Ravi Shastri wasn't appreciative of from players: Had a very low tolerance ","1660703844030","     Karthik reveals 2 things Shastri wasn't appreciative of from players"," https://www.indiatoday.in/sports/cricket/story/dinesh-karthik-reveals-two-things-ravi-shastri-wasn-t-appreciative-of-from-players-had-a-very-low-tolerance-1988840-2022-08-17?utm_source=rss "
"417"," Cincinnati Masters: Serena Williams suffers defeat at the hands of Emma Raducanu in final warm-up before US Open ","1660702427030","     Cincinnati Masters: Serena Williams loses to Raducanu in final warm-up before US Open"," https://www.indiatoday.in/sports/tennis/story/cincinnati-masters-serena-williams-suffers-defeat-at-the-hands-of-emma-raducanu-in-final-warm-up-before-us-open-1988833-2022-08-17?utm_source=rss "
"418"," South Africa haven’t given it a name: Mark Boucher plays down England’s ‘Bazball’ approach ahead of Lord’s Test ","1660676068030","     We haven’t given it a name: SA coach Boucher on England’s Bazball approach"," https://www.indiatoday.in/sports/cricket/story/south-africa-haven-t-given-it-a-name-mark-boucher-plays-down-england-s-bazball-approach-ahead-of-lord-s-test-1988807-2022-08-17?utm_source=rss "
"419"," IOA to take call on approaching Supreme Court after discussing Delhi HC order on CoA in detail ","1660673124030","     IOA to take call on approaching SC after discussing Delhi HC order in detail"," https://www.indiatoday.in/sports/other-sports/story/indian-olympic-association-delhi-high-court-coa-supreme-court-1988795-2022-08-16?utm_source=rss "
"420"," NED vs PAK: Babar Azam asks Pakistan to up their performance after close finish in 1st ODI – We should have done better ","1660672347030","     Babar Azam asks Pakistan to up their performance after close finish in 1st ODI"," https://www.indiatoday.in/sports/cricket/story/ned-vs-pak-babar-azam-asks-pakistan-to-up-their-performance-after-close-finish-in-1st-odi-we-should-have-done-better-1988794-2022-08-16?utm_source=rss "
"421"," 1st ODI: Pakistan edge past spirited Netherlands in thriller after Fakhar Zaman century ","1660670960030","     1st ODI: Pakistan edge past spirited Netherlands in thriller after Fakhar century"," https://www.indiatoday.in/sports/cricket/story/1st-odi-pakistan-edge-past-spirited-netherlands-in-thriller-after-fakhar-zaman-century-1988786-2022-08-16?utm_source=rss "
"422"," Delhi High Court appoints 3-member committee to take over administration of Indian Olympic Association ","1660669472030","     Delhi HC appoints 3-member committee to take over IOA administration"," https://www.indiatoday.in/sports/other-sports/story/delhi-high-court-appoints-3-member-committee-to-take-over-administration-of-indian-olympic-association-1988780-2022-08-16?utm_source=rss "
"423"," Zimbabwe vs India: Shikhar Dhawan wary of Sikandar Raza threat ahead of ODIs – Bowlers will come up with plans  ","1660667480030","     Bowlers will come up with plans: Dhawan wary of Sikandar Raza threat ahead of ODIs"," https://www.indiatoday.in/sports/cricket/story/zimbabwe-vs-india-shikhar-dhawan-wary-of-sikandar-raza-threat-ahead-of-odis-bowlers-will-come-up-with-plans-1988773-2022-08-16?utm_source=rss "
"424"," India tour of Zimbabwe: India call-up a dream come true for me, says Shahbaz Ahmed ","1660664798030","     India call-up a dream come true for me, says Shahbaz Ahmed "," https://www.indiatoday.in/sports/cricket/story/shahbaz-ahmed-india-call-up-zimbabwe-tour-rcb-dream-1988756-2022-08-16?utm_source=rss "
"425"," The Hundred 2022: Southern Brave fast bowler Chris Jordan ruled out of the tournament  ","1660663381030","     The Hundred 2022: Southern Brave’s Chris Jordan ruled out of the tournament "," https://www.indiatoday.in/sports/cricket/story/the-hundred-2022-southern-brave-fast-bowler-chris-jordan-ruled-out-of-the-tournament-1988751-2022-08-16?utm_source=rss "
"426"," Body is feeling the best in really long time: Andy Murray stoked after thrilling win over Stan Wawrinka in Cincinnati  ","1660663369030","     Cincinnati Masters | Body is feeling the best in really long time: Andy Murray"," https://www.indiatoday.in/sports/tennis/story/andy-murray-cincinnati-mastes-stan-wawrinka-body-feeling-best-1988745-2022-08-16?utm_source=rss "
"427"," People shouldn’t forget apart from 23 singles Serena Williams has won 14 Slams in doubles: Coco Gauff  ","1660661503030","     People shouldn’t forget apart from 23 singles Serena has won 14 Slams in doubles: Gauff "," https://www.indiatoday.in/sports/tennis/story/people-shouldn-t-forget-apart-from-23-singles-serena-williams-has-won-14-slams-in-doubles-coco-gauff-1988743-2022-08-16?utm_source=rss "
"428"," England vs South Afirca: Happy Dean Elgar, South Africa keep talking about Bazball, says Ben Stokes ","1660659694030","     ENG v SA | Happy Elgar, South Africa keep talking about Bazball: Stokes"," https://www.indiatoday.in/sports/cricket/story/england-vs-south-africa-dean-elgar-bazball-ben-stokes-reaction-1st-test-1988735-2022-08-16?utm_source=rss "
"429"," Iga Swiatek on feeling shy to say ‘hi’ to Serena Williams – I feel like I’m a kid from kindergarten just looking at her ","1660658851030","     I feel like I’m a kid from kindergarten: Swiatek on feeling shy to say ‘hi’ to Serena "," https://www.indiatoday.in/sports/tennis/story/iga-swiatek-on-feeling-shy-to-say-hi-to-serena-williams-i-feel-like-i-m-a-kid-from-kindergarten-just-looking-at-her-1988732-2022-08-16?utm_source=rss "
"430"," Are cricketers going to play only IPL or BBL? Kapil Dev urges ICC to protect Tests, ODIs ","1660657117030","     Are cricketers going to play only IPL or BBL? Kapil urges ICC to protect Tests, ODIs"," https://www.indiatoday.in/sports/cricket/story/kapil-dev-future-odi-test-t20-leagues-icc-action-1988721-2022-08-16?utm_source=rss "
"431"," Former Arsenal defender Nacho Monreal announces football retirement – My knee sends me a message ","1660656957030","     My knee sends me a message: Nacho Monreal announces football retirement"," https://www.indiatoday.in/sports/football/story/former-arsenal-defender-nacho-monreal-announces-football-retirement-my-knee-sends-me-a-message-1988719-2022-08-16?utm_source=rss "
"432"," Former Zimbabwe batter Douglas Marillier recalls unbelievable 24-ball 56 against India in 2002  ","1660655470030","     Former batter Douglas Marillier recalls unbelievable 24-ball 56 against India in 2002 "," https://www.indiatoday.in/sports/cricket/story/former-zimbabwe-batter-douglas-marillier-recalls-unbelievable-24-ball-56-against-india-in-2002-1988710-2022-08-16?utm_source=rss "
"433"," Former Ghana captain Asamoah Gyan eyes World Cup comeback – I’ve got a bit of energy left in me to prove myself  ","1660653266030","     I’ve got a bit of energy left in me to prove myself: Asamoah Gyan eyes World Cup comeback"," https://www.indiatoday.in/sports/football/story/former-ghana-captain-asamoah-gyan-eyes-world-cup-comeback-i-ve-got-a-bit-of-energy-left-in-me-to-prove-myself-1988692-2022-08-16?utm_source=rss "
