"Id","Title","Time","Description","Link","ClusteredNumber","Category"
"63","Your Doppelgänger Is Out There and You Probably Share DNA With Them","1661269639000","That person who looks just like you is not your twin, but if scientists compared your genomes, they might find a lot in common.","https://www.nytimes.com/2022/08/23/science/doppelgangers-twins-dna.html","55","SCIENCE"
"64","Webb Telescope’s New Jupiter Images and an Expanded Universe","1661296652000","As new images of Jupiter and a galactic survey spring forth from NASA’s new observatory, our cosmic affairs correspondent confesses he didn’t anticipate their power.","https://www.nytimes.com/2022/08/23/science/james-webb-telescope-jupiter-galaxies.html","56","SCIENCE"
"65","Do You Believe Scientists, or Your Dog’s Crying Eyes?","1661180407000","Researchers disagree about whether your best friend tears up more when it is reunited with you, but agree that the wet eyes of a pup make you want to care for it.","https://www.nytimes.com/2022/08/22/science/dogs-crying-tears.html","57","SCIENCE"
"66","The Juicy Secrets of Stars That Eat Their Planets","1661041801000","As scientists study thousands of planets around the galaxy, they are learning more about worlds that get swallowed up by their stars.","https://www.nytimes.com/2022/08/19/science/stars-planets-engulfment.html","58","SCIENCE"
"67","Forever Chemicals No More? PFAS Are Destroyed With New Technique","1660874093000","The harmful molecules are everywhere, but chemists have made progress in developing a method to break them down.","https://www.nytimes.com/2022/08/18/science/pfas-forever-chemicals.html","59","SCIENCE"
"68","The Megalodon Was Bigger, Faster and Even Hungrier","1660827172000","A 3-D model developed by researchers suggests that the extinct megashark was fiercer than paleontologists previously imagined.","https://www.nytimes.com/2022/08/17/science/how-big-was-megalodon.html","60","SCIENCE"
"69","African Crater Adds an Asteroid Strike to the Late Dinosaur Era","1661227607000","The impact that made the submarine depression probably occurred close to the dinosaur-ending Chicxulub event, but researchers say much remains to be learned.","https://www.nytimes.com/2022/08/17/science/crater-dinosaurs-africa.html","61","SCIENCE"
"70","NASA’s Big Rocket Reaches Launchpad. Next Stop: The Moon.","1660742896000","The Space Launch System and Orion capsule will launch on Aug. 29 to formally start the Artemis moon exploration program","https://www.nytimes.com/2022/08/16/science/nasa-moon-rocket-launchpad.html","62","SCIENCE"
"71","Killing of Ranger Protecting Rhinos Raises Fears for Conservation Efforts","1660835809000","The fatal shooting of the head ranger at the Timbavati reserve in South Africa has stoked concerns that organized poaching syndicates are targeting wildlife protectors.","https://www.nytimes.com/2022/08/16/science/poaching-ranger-murder-rhino.html","63","SCIENCE"
"72","Biden Administration Plans for Booster Shot Campaign in September","1661305474000","A top F.D.A. regulator cited compelling data for redesigned coronavirus vaccines from Pfizer-BioNTech and Moderna.","https://www.nytimes.com/2022/08/23/us/politics/covid-booster-shots-biden.html","64","SCIENCE"
"73","Marijuana and Psychedelics Use Soars Among Young Adults, Study Finds","1661283767000","The annual U.S. survey of substance use captures the growing mainstream acceptance of cannabis and hallucinogenic compounds.","https://www.nytimes.com/2022/08/23/health/marijuana-psychedelics-young-adults.html","65","SCIENCE"
"74","Why Experts Want to Rename Monkeypox","1661276697000","Public health researchers say the term evokes racist stereotypes, reinforces offensive tropes about Africa and abets stigmatization that can prevent people from seeking care.","https://www.nytimes.com/2022/08/23/health/monkeypox-name-stigma.html","66","SCIENCE"
"75","In Ukraine, a Nuclear Plant Held Hostage","1661311224000","Five months after Russian forces took over the Zaporizhzhia plant, all that stands between the world and nuclear disaster are dedicated Ukrainian operators working at gunpoint.","https://www.nytimes.com/2022/08/23/world/europe/ukraine-zaporizhzhia-nuclear-power-plant.html","67","SCIENCE"
"76","Democrats Designed the Climate Law to Be a Game Changer. Here’s How.","1661260380000","In a first, the measure legally defines greenhouse gases as pollution. That’ll make new regulations much tougher to challenge in court.","https://www.nytimes.com/2022/08/22/climate/epa-supreme-court-pollution.html","68","SCIENCE"
"77","Fauci Says He Will Step Down in December to Pursue His ‘Next Chapter’","1661200551000","Dr. Anthony S. Fauci, who has advised seven presidents and spent more than half a century at the National Institutes of Health, will leave government service by the end of the year.","https://www.nytimes.com/2022/08/22/us/politics/fauci-retire.html","69","SCIENCE"
"78","A Teen’s Journey Into the Internet’s Darkness and Back Again","1661197857000","As anxiety and depression soar among adolescents, researchers struggle to understand how exactly social media affects mental health.","https://www.nytimes.com/2022/08/22/health/adolescents-mental-health-technology.html","70","SCIENCE"
"79","In the Lanternfly War, Some Take the Bug’s Side","1661281339000","Even as the invasive pest spreads across 11 states and threatens agriculture, lanternflies are winning sympathizers who resist kill-on-sight orders.","https://www.nytimes.com/2022/08/21/nyregion/lanternfly-bugs.html","71","SCIENCE"
"80","Pickleball, Sport of the Future Injury?","1661192282000","It’s all fun and games till you strain your Achilles’ tendon, herniate a disc or do a face-plant in the Kitchen.","https://www.nytimes.com/2022/08/20/health/pickleball-sports-injury.html","72","SCIENCE"
"81","How Pharmacy Work Stopped Being So Great","1661017748000","Two years of economic recovery brought strong gains to workers at the top and the bottom, but headwinds for those in between. Consider the pharmacist.","https://www.nytimes.com/2022/08/20/business/economy/pharmacists-job-inflation.html","73","SCIENCE"
"82","Freya, a Famous Walrus, Is Killed and Norwegians Are Divided","1660952065000","The killing of Freya has polarized Oslo and threatens to blight the image of a country more commonly associated with diplomatic good deeds than mob-like hits.","https://www.nytimes.com/2022/08/19/world/europe/norway-walrus-freya-killed.html","74","SCIENCE"
"83","Brain-Eating Amoeba Caused Nebraska Child’s Death, Health Officials Say","1660932463000","Such infections are rare. From 2012 to 2021, only 31 cases were reported in the U.S., according to federal data.","https://www.nytimes.com/2022/08/18/science/brain-eating-amoeba-death-nebraska.html","75","SCIENCE"
"84","Monkeypox Vaccine Plan Prods Cities and States to Adopt New Dosing Regimen","1660864215000","The Biden administration will distribute monkeypox vaccine to jurisdictions that adopt a new protocol using one-fifth the regular dose. Critics called the plan “unscientific.”","https://www.nytimes.com/2022/08/18/us/politics/monkeypox-vaccine-intradermal-dose.html","76","SCIENCE"
"85","Facebook and Instagram Remove Robert Kennedy Jr.’s Nonprofit for Misinformation","1660860851000","The social networking company said that Children’s Health Defense, a group led by Mr. Kennedy, an anti-vaccine activist, had “repeatedly” violated its guidelines by spreading medical misinformation.","https://www.nytimes.com/2022/08/18/technology/facebook-instagram-robert-kennedy-jr-misinformation.html","77","SCIENCE"
"86","Racial Disparities Have Marked the Monkeypox Vaccine Rollout","1661172696000","New York City has released new data showing that Black men have received far fewer monkeypox vaccines than their share of the at-risk population.","https://www.nytimes.com/2022/08/18/nyregion/monkeypox-vaccine-racial-disparities.html","78","SCIENCE"
"87","An Old Medicine Remedies Hair Loss for Pennies a Day, Doctors Say","1660849210000","Dermatologists who specialize in hair loss say that the key ingredient in a topical treatment worked even better when taken orally at a low dose.","https://www.nytimes.com/2022/08/18/health/minoxidil-hair-loss-pills.html","79","SCIENCE"
"88","Polio Was Almost Eradicated. This Year It Staged a Comeback.","1660847409000","Before its discovery in New York’s wastewater, the virus made a series of ominous appearances around the world.","https://www.nytimes.com/2022/08/18/health/polio-new-york-malawi.html","80","SCIENCE"
"89","Scientists Boost Soy Crops Through Improved Photosynthesis","1660849595000","Researchers increased yield in soy plants by making them better at photosynthesis, the process that powers life. The findings hold promise for feeding a warming world.","https://www.nytimes.com/2022/08/18/climate/gmo-food-soybean-photosynthesis.html","81","SCIENCE"
"90","U.S. Ship Sunk by Germans in 1917 Is Found Off English Coast","1660816583000","The ship, the U.S.S. Jacob Jones, was the first U.S. destroyer to be lost to enemy action. It had been missing for more than a century.","https://www.nytimes.com/2022/08/18/world/europe/us-navy-destroyer-shipwreck.html","82","SCIENCE"
"91","New Method Improves Speed and Cost of Birth Defect Testing","1660779583000","If the technique is confirmed, women who have had miscarriages or those undergoing prenatal screening may no longer need to rely on centralized testing labs for results.","https://www.nytimes.com/2022/08/17/health/birth-defects-testing.html","83","SCIENCE"
"92","How Chewing Shaped Human Evolution","1661262260000","An experiment revealed that chomping on slightly tougher material requires markedly more energy. Spending less time on mastication may go hand in hand with human evolution.","https://www.nytimes.com/2022/08/17/science/chewing-human-evolution.html","84","SCIENCE"
"93","CVS, Walgreens and Walmart Must Pay $650.5 Million in Ohio Opioids Case","1660770259000","A federal judge ordered the big pharmacy chains to bear partial responsibility for the deadly drug crisis.","https://www.nytimes.com/2022/08/17/health/opioids-cvs-walmart-walgreens.html","85","SCIENCE"
"94","Raymond Damadian, Creator of the First M.R.I. Scanner, Dies at 86","1660937286000","Incensed when two others won the Nobel Prize for the science behind the invention, he took out a newspaper ad that called his exclusion a “shameful wrong that must be righted.”","https://www.nytimes.com/2022/08/17/science/raymond-damadian-dead.html","86","SCIENCE"
"95","A Watermark, and ‘Spidey Sense,’ Unmask a Forged Galileo Treasure","1660760721000","One of the University of Michigan Library’s most prized possessions, which appeared to be a Galileo manuscript, is now thought to be the work of a 20th-century forger.","https://www.nytimes.com/2022/08/17/arts/galileo-forgery-university-of-michigan.html","87","SCIENCE"
"96","Walensky, Citing Botched Pandemic Response, Calls for C.D.C. Reorganization","1660783590000","Among other flaws, public guidance during the coronavirus pandemic was “confusing and overwhelming,” the agency said.","https://www.nytimes.com/2022/08/17/us/politics/cdc-rochelle-walensky-covid.html","88","SCIENCE"
"97","E.U.’s Monkeypox Response Leads to Pandemic Flashbacks","1660750989000","After Covid disparities sent people across borders in search of vaccines, the European Union tried to create a level playing field. But it’s still far from complete.","https://www.nytimes.com/2022/08/17/world/europe/monkeypox-vaccine-inequality-europe.html","89","SCIENCE"
"98","Was I Vaccinated Against Polio? Young Adults Wonder.","1660927299000","Did you text Mom recently asking if you had been vaccinated against polio? So did we.","https://www.nytimes.com/2022/08/17/health/polio-vaccine-history-millennials.html","90","SCIENCE"
"99","NASA poised for historic Artemis I lunar launch from Florida","1661323143000","","https://indianexpress.com/article/technology/science/nasa-poised-for-historic-artemis-i-lunar-launch-from-florida-8108528/","91","SCIENCE"
"100","Elon Musk to share Neuralink research update on October 31","1661322579000","","https://indianexpress.com/article/technology/tech-news-technology/elon-musk-to-share-neuralink-research-update-on-october-31-8108359/","92","SCIENCE"
"101","BGMI ban: In-game Battle Pass goes down after game removed from Play Store","1661321902000","","https://indianexpress.com/article/technology/gaming/bgmi-ban-in-game-battle-pass-goes-down-after-game-removed-from-play-store-8108459/","93","SCIENCE"
"102","WhatsApp Communities feature finally coming to beta users: All you need to know","1661318556000","","https://indianexpress.com/article/technology/social/whatsapp-communities-finally-coming-to-beta-users-all-you-need-to-know-8108346/","94","SCIENCE"
"103","Sony announces a new DualSense Edge wireless controller for PlayStation 5","1661317314000","","https://indianexpress.com/article/technology/gaming/sony-announces-dualsense-edge-wireless-controller-for-playstation-5-8108306/","95","SCIENCE"
"104","Twitter to combine its health and service team to reduce spam bots","1661315983000","","https://indianexpress.com/article/technology/social/twitter-to-combine-its-health-and-service-team-to-reduce-spam-bots-8108255/","96","SCIENCE"
"105","TWS earbuds under Rs 1000: Here’s my experience with the Mivi DuoPods F50","1661315612000","","https://indianexpress.com/article/technology/tech-reviews/mivi-duopods-f50-tws-review-8108121/","97","SCIENCE"
"106","Apple confirms iPadOS 16 is delayed, won’t release along with iOS 16","1661315542000","","https://indianexpress.com/article/technology/tech-news-technology/apple-confirms-ipados-16-will-get-a-delayed-release-this-year-8108273/","98","SCIENCE"
"107","Netflix launches its own version of ‘Heads Up!’ exclusive to subscribers","1661274020000","","https://indianexpress.com/article/technology/tech-news-technology/netflix-heads-up-decks-bridgerton-stranger-things-squid-game-8107515/","99","SCIENCE"
"108","India forced Twitter to put ‘agent’ on payroll: Ex-Twitter executive","1661273390000","","https://indianexpress.com/article/technology/tech-news-technology/india-forced-twitter-agent-payroll-whistleblower-8107758/","100","SCIENCE"
"109","Twitter’s former security head claims company misled regulators about bot accounts – reports","1661263541000","","https://indianexpress.com/article/technology/social/twitter-whistleblower-former-security-head-misled-regulators-bot-8107579/","101","SCIENCE"
"110","Nearly 15 per cent of Indians traded in cryptocurrency in last six months: KuCoin Survey","1661259535000","","https://indianexpress.com/article/technology/crypto/15-per-cent-of-indians-hold-or-have-traded-in-cryptocurrency-in-last-six-months-kucoin-survey-8107476/","102","SCIENCE"
"111","Elon Musk subpoena’s Jack Dorsey in Twitter legal battle: A timeline of when Dorsey backed Musk","1661256885000","","https://indianexpress.com/article/technology/social/elon-musk-summons-jack-dorsey-over-twitter-deal-all-times-dorsey-backed-musk-8107151/","103","SCIENCE"
"112","Electric car battery bottlenecks have a way of being worked out","1661256813000","","https://indianexpress.com/article/technology/tech-news-technology/electric-vehicle-battery-bottleneck-lithium-cobalt-manganese-supply-8107428/","104","SCIENCE"
"113","Apple iPhone 14 launch expected September 7: What to expect and everything else we know","1661254074000","","https://indianexpress.com/article/technology/mobile-tabs/apple-iphone-14-launch-in-september-7-what-to-expect-and-everything-else-we-know-8107293/","105","SCIENCE"
"114","Instagram ‘Candid Challenges’ feature: All you need to know","1661248405000","","https://indianexpress.com/article/technology/social/instagram-candid-challenges-feature-all-you-need-to-know-8106898/","106","SCIENCE"
"115","Telegram co-founder plans to launch an NFT marketplace, wishes to add ‘little bit of web3’","1661248029000","","https://indianexpress.com/article/technology/crypto/telegram-co-founder-plans-an-nft-marketplace-wishes-to-add-little-bit-of-web3-8106463/","107","SCIENCE"
"116","NASA’s Voyager 2 continues its journey into interstellar space after 45 years","1661246533000","","https://indianexpress.com/article/technology/science/nasa-jpl-voyager-2-mission-45-years-interstellar-journey-8106996/","108","SCIENCE"
"117","Interview: ‘Growth of Bravia’s OLED segment has been phenomenal,’ Sony India MD","1661243953000","","https://indianexpress.com/article/technology/tech-news-technology/interview-growth-of-bravia-oled-segment-has-been-phenomenal-sony-india-md-8106866/","109","SCIENCE"
"118","Ethereum overhaul risks creating a new class of kingpins","1661241342000","","https://indianexpress.com/article/technology/crypto/ethereum-overhaul-risks-creating-a-new-class-of-kingpins-8106724/","110","SCIENCE"
"119","Cambridge researchers develop floating ‘leaves’ that produce clean fuel from sunlight","1661240235000","","https://indianexpress.com/article/technology/science/cambridge-research-artificial-leaf-photosynthesis-clean-fuel-syngas-8106639/","111","SCIENCE"
"120","Nothing Phone (1) to get Android 13 update next year, confirms company","1661238582000","","https://indianexpress.com/article/technology/mobile-tabs/nothing-phone-1-to-get-android-13-update-next-year-confirms-company-8106546/","112","SCIENCE"
"121","Apple’s M2-powered MacBook Pro series to enter mass production in Q4 2022: Kuo","1661235301000","","https://indianexpress.com/article/technology/tech-news-technology/apples-m2-powered-macbook-pro-series-to-enter-mass-production-in-q4-2022-kuo/","113","SCIENCE"
"122","Installing Android 13 on Google Pixel 6a: Here’s what changes with the latest Android OS","1661234665000","","https://indianexpress.com/article/technology/social/android-13-on-google-pixel-6a-what-changes-with-the-latest-android-os-8106328/","114","SCIENCE"
"123","Musk seeks documents from Jack Dorsey in fight over Twitter deal","1661230964000","","https://indianexpress.com/article/technology/social/musk-seeks-documents-from-jack-dorsey-in-fight-over-twitter-deal-8106247/","115","SCIENCE"
"124","PlayStation VR 2 is coming in ‘early 2023’, Sony confirms","1661230727000","","https://indianexpress.com/article/technology/tech-news-technology/playstation-vr-2-is-coming-in-early-2023-sony-confirms-8106151/","116","SCIENCE"
"125","Former Apple car engineer pleads guilty to trade secret theft","1661230158000","","https://indianexpress.com/article/technology/tech-news-technology/former-apple-car-engineer-pleads-guilty-to-trade-secret-theft-8106224/","117","SCIENCE"
"126","Apple plans to make iPhone 14 in India two months after launch","1661230083000","","https://indianexpress.com/article/technology/tech-news-technology/apple-plans-to-make-iphone-14-in-india-two-months-after-launch-8106230/","118","SCIENCE"
"127","Apple expands self-repair support to MacBooks","1661180986000","","https://indianexpress.com/article/technology/laptops/apple-macbook-self-repair-8105558/","119","SCIENCE"
"128","WhatsApp new update will allow users to view Status from chat list","1661176418000","","https://indianexpress.com/article/technology/social/whatsapp-new-update-will-allow-users-to-check-status-from-chat-list-8105434/","120","SCIENCE"
"129","Bitcoin’s average transaction fee drops below $1, after two years","1661169711000","","https://indianexpress.com/article/technology/crypto/bitcoin-transaction-fee-drops-below-1-first-time-after-two-years-8105112/","121","SCIENCE"
"130","Tornado Cash: What are coin mixers and why are privacy advocates against their ban?","1661164256000","","https://indianexpress.com/article/technology/crypto/tornado-cash-what-are-coin-mixers-why-are-privacy-advocates-against-their-ban-8104658/","122","SCIENCE"
"131","Xiaomi to launch NoteBook Pro 120G and Smart TV X Series on August 30: Details","1661161065000","","https://indianexpress.com/article/technology/tech-news-technology/xiaomi-notebook-pro-120g-smart-tv-x-series-launch-august-30-8104698/","123","SCIENCE"
"132","iPhone 14 Pro Max, iPhone 14 Max: Get ready for Apple’s big-screen phones in September","1661155823000","","https://indianexpress.com/article/technology/mobile-tabs/apple-iphone-14-pro-max-iphone-14-max-get-ready-for-apples-big-screen-phones-september-2022-8104356/","124","SCIENCE"
"133","Hubble telescope captures star-studded image of globular cluster","1661152257000","","https://indianexpress.com/article/technology/science/hubble-globular-cluster-ngc-6540-sagittarius-constellation-8104442/","125","SCIENCE"
"134","Xiaomi 12S Ultra First Look: The camera phone unlike any other","1661151837000","","https://indianexpress.com/article/technology/mobile-tabs/xiaomi-12s-ultra-first-look-price-camera-features-specs-8104342/","126","SCIENCE"
"135","In a first, OTT streaming surpasses cable TV, captures largest share of TV viewing: Nielsen","1661147569000","","https://indianexpress.com/article/technology/tech-news-technology/in-a-first-ott-streaming-surpasses-cable-tv-captures-largest-share-of-tv-viewing-nielsen-8104298/","127","SCIENCE"
"136","Shazam turns 20: This hidden feature can recognise any song using your iPhone","1661146962000","","https://indianexpress.com/article/technology/techook/shazam-turns-20-this-hidden-feature-can-recognise-any-song-using-your-iphone-8104084/","128","SCIENCE"
"137","Tasmanian tigers, mammoths: Are de-extinction projects human vanity?","1661146518000","","https://indianexpress.com/article/technology/science/tasmanian-tiger-mammoth-dodo-de-extinction-8104282/","129","SCIENCE"
"138","NASA’s Ingenuity Mars Helicopter turns ‘winter warrior’ for next flight","1661145315000","","https://indianexpress.com/article/technology/science/ingenuity-mars-helicopter-martian-winter-flight-30-8104240/","130","SCIENCE"
"139","A dad took photos of his naked toddler for the doctor. Google flagged him as a criminal","1661142842000","","https://indianexpress.com/article/technology/tech-news-technology/bc-r-google-child-pictures-abridged-art-nyt-8104178/","131","SCIENCE"
"140","UPI transactions to attract charges? Finance Ministry issues clarifications, everything to note","1661142564000","","https://indianexpress.com/article/technology/tech-news-technology/upi-payment-fees-rbi-charges-no-charges-finance-ministry-issues-clarifications-everything-to-know-8104177/","132","SCIENCE"
"141","Israeli spyware company NSO Group CEO steps down","1661141074000","","https://indianexpress.com/article/technology/tech-news-technology/israeli-spyware-nso-group-ceo-pegasus-software-8104135/","133","SCIENCE"
"142","India’s first Hydrogen fuel cell bus: What is hydrogen fuel cell technology?","1661140015000","","https://indianexpress.com/article/technology/science/hydrogen-fuel-cell-electric-bus-8104087/","134","SCIENCE"
"143","iPhone 14 to AirPods Pro 2: What you should expect from Apple’s September event","1661084619000","","https://indianexpress.com/article/technology/tech-news-technology/apple-event-september-7-iphone-14-airpods-pro-2-8103384/","135","SCIENCE"
"144","Space news weekly recap: Artemis program, colliding black holes and more","1661072534000","","https://indianexpress.com/article/technology/science/space-news-weekly-recap-nasa-artemis-moon-black-hole-cosmonaut-8102993/","136","SCIENCE"
"145","Jetpack Joyride 2 review: Familiar, but still a lot of fun","1661063678000","","https://indianexpress.com/article/technology/gaming/jetpack-joyride-2-review-apple-arcade-8102563/","137","SCIENCE"
"146","NASA selects potential regions to land crew for Artemis III mission","1661060504000","","https://indianexpress.com/article/technology/science/nasa-artemis-iii-crewed-moon-mission-landing-region-site-8102629/","138","SCIENCE"
"147","Steve Jobs’ Apple-1 prototype sells for $677,196 at auction","1661057733000","","https://indianexpress.com/article/technology/tech-news-technology/steve-jobs-apple-1-computer-prototype-auction-8102579/","139","SCIENCE"
"148","Hawaii seeks end to strife over astronomy on sacred mountain","1661055545000","","https://indianexpress.com/article/technology/science/hawaii-mauna-kea-astronomy-thirty-metre-telescope-8102536/","140","SCIENCE"
"149","How to listen to FM stations on your ‘radio-silent’ iPhone","1661054551000","","https://indianexpress.com/article/technology/techook/how-to-listen-to-fm-stations-on-your-radio-silent-iphone-8102523/","141","SCIENCE"
"150","Twitter is working on a ‘verified phone number’ tag: Report","1661002101000","","https://indianexpress.com/article/technology/social/twitter-reportedly-working-on-a-verified-phone-number-tag-8101680/","142","SCIENCE"
"151","Reviews this week: Apple MacBook Air 2022, OnePlus Nord Buds CE, Chromecast with Google TV and more","1661001119000","","https://indianexpress.com/article/technology/gadgets/apple-macbook-air-2022-oneplus-nord-buds-ce-chromecast-with-google-tv-dizo-wireless-active-audio-technica-ath-m20x-bt-8101573/","143","SCIENCE"
"152","Mark Zuckerberg announces ‘major graphic updates’ after being mocked for his own VR Avatar","1660993511000","","https://indianexpress.com/article/technology/tech-news-technology/mark-zuckerberg-announces-major-graphic-updates-after-being-mocked-for-his-own-vr-avatar-8101448/","144","SCIENCE"
"153","Here’s how Google Docs users can easily assign Tasks without leaving the app","1660990811000","","https://indianexpress.com/article/technology/tech-news-technology/google-docs-users-can-now-easily-assign-tasks-without-leaving-the-app-8101270/","145","SCIENCE"
"154","Samsung launches 55-inch Odyssey Ark curved gaming monitor: Check price, specifications here","1660987482000","","https://indianexpress.com/article/technology/gadgets/samsung-launches-odyssey-ark-a-55-inch-4k-curved-gaming-monitor-8101216/","146","SCIENCE"
"155","Musk approaches brain chip startup Synchron about deal amid Neuralink delays: Report","1660986317000","","https://indianexpress.com/article/technology/tech-news-technology/musk-approaches-brain-chip-startup-synchron-about-deal-amid-neuralink-delays-report-8101291/","147","SCIENCE"
"156","Bengaluru-based startup GoSats is rewarding Indians in Bitcoin for online purchases","1660985752000","","https://indianexpress.com/article/technology/crypto/bengaluru-based-startup-gosats-is-rewarding-indians-in-bitcoin-for-online-purchases-8101153/","148","SCIENCE"
"157","Samsung Galaxy S23 Ultra might sport 200MP camera sensor: Report","1660984196000","","https://indianexpress.com/article/technology/mobile-tabs/samsung-galaxy-s23-ultra-might-sport-a-200mp-camera-sensor-8101067/","149","SCIENCE"
"158","TikTok browser can track users’ keystrokes, according to new research","1660979158000","","https://indianexpress.com/article/technology/tech-news-technology/tiktok-browser-can-track-users-keystrokes-according-to-new-research-8101132/","150","SCIENCE"
"159","Digging Deep: Multiple comparisons exist between modern and ancient human genomes, reveals study","1660977865000","","https://indianexpress.com/article/technology/science/digging-deep-multiple-comparisons-exist-between-modern-and-ancient-human-genomes-reveals-study-8101069/","151","SCIENCE"
"160","Chromecast with Google TV review: Easy viewing","1660977612000","","https://indianexpress.com/article/technology/tech-reviews/chromecast-with-google-tv-review-price-specifications-features-8100830/","152","SCIENCE"
"161","Railways floats tender for consultant to monetise customer data, may withdraw it over privacy concerns","1660933310000","","https://indianexpress.com/article/technology/tech-news-technology/railways-irctc-leak-data-protection-bill-privacy-concerns-8100512/","153","SCIENCE"
"162","‘What happens to our GPUs?’: Indian crypto miners worried as Ethereum moves to Proof-of-Stake","1660918743000","","https://indianexpress.com/article/technology/crypto/indian-crypto-miners-worried-as-ethereum-moves-to-proof-of-stake-8100039/","154","SCIENCE"
"163","Google Search improvements will ensure you see content made by, and for, people","1660912473000","","https://indianexpress.com/article/technology/tech-news-technology/google-search-improvements-will-ensure-you-see-content-made-by-and-for-people-8100031/","155","SCIENCE"
"164","Snap reportedly stops Pixy drone just months after it was launched","1660912073000","","https://indianexpress.com/article/technology/gadgets/snap-reportedly-stops-pixy-development-just-months-after-it-was-launched-8099931/","156","SCIENCE"
"165","Solana-based crypto wallet will allow burning NFTs to protect users from scammers","1660909092000","","https://indianexpress.com/article/technology/crypto/solana-based-crypto-wallet-will-now-allow-burning-nfts-to-protect-users-from-scammers-8099614/","157","SCIENCE"
"166","Android 13 update: List of companies which have announced support, eligible devices","1660905869000","","https://indianexpress.com/article/technology/mobile-tabs/android-13-update-list-of-companies-which-have-announced-support-eligible-devices-8099590/","158","SCIENCE"
"167","Upgrading to a new phone? 5 things to keep in mind, especially with 5G support","1660904049000","","https://indianexpress.com/article/technology/techook/buying-new-smartphone-guide-5-points-to-keep-in-mind-5g-support-price-features-8099568/","159","SCIENCE"
"168","Rainwater globally is too contaminated for human consumption: Study","1660901852000","","https://indianexpress.com/article/technology/science/rainwater-pollution-pfa-polyfluoroalkyl-perfluoroalkyl-chemicals-8099604/","160","SCIENCE"
"169","Indian PC market slumps down to 3.7 million shipments: IDC","1660899731000","","https://indianexpress.com/article/technology/tech-news-technology/indian-pc-market-slumps-down-to-3-7-million-shipments-idc-8097742/","161","SCIENCE"
"170","Bursting five common myths surrounding Ethereum’s Merge","1660896630000","","https://indianexpress.com/article/technology/crypto/bursting-five-common-myths-surrounding-the-merge-8099366/","162","SCIENCE"
"171","Oppo ColorOS 13 based on Android 13 released: Here’s everything you need to know","1660893491000","","https://indianexpress.com/article/technology/mobile-tabs/oppo-coloros-13-based-on-android-13-released-heres-everything-you-need-to-know-8099099/","163","SCIENCE"
"172","OnePlus 10T 5G: Power up the performance!","1660890614000","","https://indianexpress.com/article/technology/mobile-tabs/oneplus-10t-5g-power-up-the-performance-8099198/","164","SCIENCE"
"173","Qualcomm is plotting a return to server market with new chip","1660887115000","","https://indianexpress.com/article/technology/tech-news-technology/qualcomm-is-plotting-a-return-to-server-market-with-new-chip-8098990/","165","SCIENCE"
"174","Apple releases iOS 15.6.1 to fix zero-day exploits: Why you need to update ASAP","1660885732000","","https://indianexpress.com/article/technology/mobile-tabs/apple-releases-ios-15-6-1-to-fix-zero-day-exploits-why-you-need-to-update-asap-8098892/","166","SCIENCE"
"175","Logitech’s Chorus is an audio accessory that fits inside Meta’s Quest 2 VR headset","1660883145000","","https://indianexpress.com/article/technology/gadgets/logitech-launches-chorus-an-audio-accessory-that-fits-inside-the-meta-quest-2-8097843/","167","SCIENCE"
"176","Russian spacewalk cut short by bad battery in cosmonaut suit","1660833177000","","https://indianexpress.com/article/technology/science/russia-spacewalk-cosmonaut-suit-bad-battery-8098190/","168","SCIENCE"
"177","Excitel announces new broadband internet plans: Here’s everything you need to know","1660825052000","","https://indianexpress.com/article/technology/techook/excitels-broadband-internet-plans-heres-everything-you-need-to-know-8097976/","169","SCIENCE"
"178","Giant sharks once roamed the seas, feasting on huge meals","1660823595000","","https://indianexpress.com/article/technology/science/giant-sharks-megalodon-prehistoric-massive-shark-8097917/","170","SCIENCE"
"179","ESO image captures galaxy with closest discovered pair of supermassive black holes","1660820925000","","https://indianexpress.com/article/technology/science/eso-image-captures-galaxy-with-closest-discovered-pair-of-supermassive-black-holes-8097754/","171","SCIENCE"
"180","We want 80 per cent of Noise’s production to take place in India: co-founder Amit Khatri","1660820808000","","https://indianexpress.com/article/technology/gadgets/interview-noise-co-founder-amit-khatri-make-in-india-smartwatch-segment-8097799/","172","SCIENCE"
"181","Apple to launch new iPad Pro with M2, budget-friendly iPad this October: Report","1660818508000","","https://indianexpress.com/article/technology/mobile-tabs/apple-might-launch-a-pocket-friendly-ipad-and-m2-ipad-pro-this-october-8097600/","173","SCIENCE"
"182","Nothing Phone (1) just got a price hike: Here’s what you need to know","1660815644000","","https://indianexpress.com/article/technology/mobile-tabs/nothing-phone-1-price-increases-in-india-heres-what-you-need-to-know-8097490/","174","SCIENCE"
"183","NASA research suggests ‘planetary photobombers’ could prevent discovery of habitable exoplanets","1660815642000","","https://indianexpress.com/article/technology/science/nasa-research-suggests-planetary-photobombers-could-prevent-discovery-of-habitable-exoplanets-8097512/","175","SCIENCE"
"184","KFC BuckETH: An NFT that comes with a year’s supply of chicken","1660815039000","","https://indianexpress.com/article/technology/crypto/kfc-bucketh-an-nft-that-comes-with-a-years-supply-of-chicken-8097399/","176","SCIENCE"
