"Id","Title","Time","Description","Link"
"71","Food for thought: film, music and art to help you through the cost of living crisis","1659949208000","From a 16th-century worker’s humble lunch to raging rap, our critics find the works that grapple with the challenges of hard timesA cost of living crisis plagued 16th-century Europe – food prices rose and made life harder for the urban poor, like this man portrayed in Annibale Carracci’s The Beaneater and his unadorned meal. Carracci rejects glamour and myth, abandoning the stylishness of Renaissance art, casting his eyes on humble reality. The ragged man in a tumbledown room is making the most of his workaday lunch, concentrating hard on the beans in their broth. We are in Rome and there’s also a dish of artichokes on the table, along with a small glass of wine; it might be a simple meal but it looks good enough to eat. Jonathan Jones Continue reading...","https://www.theguardian.com/culture/2022/aug/08/cost-of-living-beaneater-sorry-bother-you-universal-credit"
"72","‘I was extinguished by men in suits’: Darren Hayes on surviving homophobia – and finding happiness","1660813241000","Watching the rise of younger gay pop stars, the 50-year-old former Savage Garden singer felt grief for the youth he never had. He speaks about coming out, his mental health struggles and returning to musicGet our weekend culture and lifestyle emailOn the cover of his new album, Darren Hayes sits proudly behind hot pink neon letters that spell out “Homosexual”. It’s a word that used to scare him, one that was hurled at him as an insult and, now, the title of his first record in 10 years.“I get that it’s not the most original idea in the world to reclaim a pejorative,” he tells Guardian Australia. “But it’s so important to me because I was so ashamed of that.” Continue reading...","https://www.theguardian.com/music/2022/aug/18/i-was-extinguished-by-men-in-suits-darren-hayes-on-surviving-homophobia-and-finding-happiness"
"73","‘My mum used to cook for the Wailers!’: Leeds puts its West Indian history on display","1660740730000","With illegal blues parties in basements and impassioned activism across the city, Windrush was more than just a London story – as this new string of events provesWhen considering Britain’s Windrush legacy, most people may think of London. The majority of the Jamaican immigrants who came to the UK in the 50s settled there – my own grandparents plumped for Stevenage, just north of the city. And yet, in the 2011 census, it was estimated that up to 5,000 of Britain’s then 160,000 Jamaican-born population – and plenty more West Indians besides – live in Leeds, the northern city I moved to as an adult. In celebration of Jamaica’s 60th anniversary of independence, the Leeds community have chosen to mark their own contribution to the city’s culture with the Out of Many festival, a Lottery-funded string of arts and cultural events named after Jamaica’s motto and organised by the Jamaica Society Leeds.Five days before the launch of its opening exhibition, Rebellion to Romance, curator and festival director Susan Pitter shows me around the floorspace at Leeds central library. A second-generation Jamaican, Pitter has been active in the community since her teens, presenting Caribbean current affairs on local radio before being introduced to Arthur France, founder of the Leeds West Indian Carnival.  Continue reading...","https://www.theguardian.com/culture/2022/aug/17/my-mum-used-to-cook-for-the-wailers-leeds-puts-its-jamaican-history-on-display"
"74","‘Maybe we’ll become a genre’: Wu-Lu, the punky lo-fi hip-hop star moving fast to transcend labels","1660633200000","With his rasping vocals and pick-and-mix sound, south Londoner Miles Romans-Hopcraft, AKA Wu-Lu, is causing a stir. He discusses his family pride, skatepark education, and resourceful approach to getting his music out thereYou can hear the screaming from across the street. Through the window of a Brixton skate shop, two drummers are pounding away at a kit on a makeshift stage. Miles Romans-Hopcraft, AKA Wu-Lu, is hunched in front, cradling a microphone. The veins on his neck are pulsing as he bellows, while a handful of people surround him with their legs shaking, ready to jump.When we meet in early July, Romans-Hopcraft has spent the week skating through London clutching a fistful of bright pink stickers bearing the slogan, “Where’s Wu-Lu?” Slapping them on to lamp-posts and blank walls, Romans-Hopcraft has been hinting at the release of his debut album, Loggerhead, with a series of pop-up shows at his favourite spots in the city. Continue reading...","https://www.theguardian.com/music/2022/aug/16/wu-lu-miles-romans-hopcraft-loggerhead-interview"
"75","‘The original title was Wouldn’t it Be Nice – it felt meaningless’: how Nik Kershaw made Wouldn’t It Be Good","1660564837000","‘It was written in the knowledge I was heading for world domination. Why was it so melancholic? You’d have to ask my analyst’I was unemployed and living in a crummy rented farm cottage in the Essex countryside. It was a frustrating period, recording demos and hoicking the demo tape up to London. I’d spent a lot of time not getting a deal. Then Mickey Modern became my manager and got me signed to MCA records.  Continue reading...","https://www.theguardian.com/music/2022/aug/15/how-we-made-wouldnt-it-be-good-by-nik-kershaw"
"76","Coldplay review – a barrage of hits and eye-popping spectacle","1660388363000","Wembley Stadium, LondonMusic of the Spheres may have confused many fans, but the album gains depth with this inventive show“You’re never quite sure when you go home how people are going to receive you,” says Chris Martin from Wembley’s stage. It’s the kind of thing that hugely successful rock stars say to get a cheer from a home town crowd, but perhaps there is a hint of disquiet in Coldplay’s world in 2022. What is, presumably, the most environmentally friendly tour in rock history – energy generated by stationary bikes and a kinetic dancefloor in the audience, a backstage generator that runs on cooking oil, and souvenir T-shirts priced at £45, presumably to discourage needless consumerism – arrives at a peculiar moment in the quartet’s career. A band that commercially could do no wrong for decades, everything they touched turning multiplatinum, their sales have noticeably slumped.  Continue reading...","https://www.theguardian.com/music/2022/aug/13/coldplay-review-a-barrage-of-hits-and-eye-popping-spectacle"
"77","Travis Scott review – fireworks and lasers announce rapper’s post-Astroworld comeback","1659888013000","O2 Arena, LondonNine months after the tragic Houston concert, Scott is back in front of a huge crowd – and almost overshadowed by his own pyrotechnicsTravis Scott is known for his boundless energy in live performances, and the pure chaos he invokes in his crowds – there’s a reason his fans are known as the “ragers”. This is the Houston rapper’s first big headline performance since 2021’s Astroworld festival – an event founded by Scott – where a fatal crowd crush resulted in the accidental deaths of 10 people and hundreds of injuries. It’s clear the incident affected him. During a supporting slot for Meek Mill in New York earlier this year, Scott stopped mid-show when an audience member climbed up on the lighting rig. It was a striking moment, because even a year ago, he might not have called out this kind of behaviour.Sometimes known as La Flame, the rapper is very excited tonight: he shouts out his daughter, Stormy, and runs around the stage, limbs flailing in zigzags, every now and again flopping his body down with his arms grazing the ground, like a tired robot (an image enhanced by his aesthetic choices: he wears a futuristic-looking pair of white goggles with tiny slits). He comes down into the crowd, and even throws his jacket into the audience; by the end of the set, he is of course shirtless. Continue reading...","https://www.theguardian.com/music/2022/aug/07/travis-scott-review-fireworks-and-lasers-announce-rappers-post-astroworld-comeback"
"78","Cambridge Folk festival review – a safe but charming return","1659433562000","Cherry Hinton, CambridgeCrowd favourites Billy Bragg, Suzanne Vega and Gipsy Kings share the bill with some daring international bookings for the festival’s contented returnDeep into his Sunday night main stage set, Billy Bragg is halfway through one of his oldest hits, Greetings to the New Brunette, when an ecstatic roar spreads rapidly through the crowd, all the way back to the food stands: the England women’s football team have won the Euros final. It’s no disturbance to Bragg – on the contrary, he’s been receiving constant updates on the match throughout his set. Whooping and yelling, he immediately leads the audience in a rousing rendition of Jerusalem. Having already ranted passionately about trans rights, global warming and male violence, he expounds on why we should all rejoice in England’s win.It’s an apt microcosm of a thoroughly good-natured event. Cambridge Folk festival is essentially celebrating its very survival after the pandemic, and the audience flocks to tai chi and willow-weaving workshops to discover, with no small sense of relief, that the easy charm that has sustained this compact festival for 57 years has been unharmed by a two-year hiatus. Continue reading...","https://www.theguardian.com/music/2022/aug/02/cambridge-folk-festival-review-billy-bragg-seasick-steve-gypsy-kings-suzanne-vega"
"79","Womad festival – Gilberto Gil helps celebrate 40 years of blazing trails","1659362567000","Charlton Park, WiltshireThe international arts festival returned after a two-year absence with a triumphant celebration of music and dance from around the worldAfter two Covid-induced years away, Womad returns to mark its 40th anniversary celebrations – and it’s earned itself a little nostalgia. Festival co-founder Peter Gabriel is here, of course, introducing Ghanaian-British rock band Osibisa, praising their role in popularising African music here back in the 70s, and harking back to the first Womad in 1982, when their singer and dancer Angie Anderson was also with the dance company Ekome, who backed Gabriel on his performance of Biko. The Congolese soukous veteran Kanda Bongo Man, still as rousing a performer as ever, said that his UK debut at Womad in 1983 “took me from nowhere to the international market”. And those passionate exponents of Sufi devotional singing, the Rizwan-Muazzam Qawwali, paid tribute to their uncle Nusrat Fateh Ali Khan, whose 1985 Womad debut also received praise from Gabriel in an earlier onstage discussion of the festival’s history.But the festival also continues to look to the future and trails still being blazed. Sona Jobarteh, the continent’s first female kora-playing star, demonstrates her exquisite playing of the West African harp alongside a band that includes her 15-year-old son Sidiki on balafon. From Europe come Taraf de Caliu, four of whom were once international stars with Romanian Gypsy band Taraf de Haïdouks. They returned to Clejani, Romania after the band split and – fronted by new singer Florin Murgoi, who said he was a farmer in the village until they signed him up – they’re clearly delighted to be back with their thrilling, virtuoso blend of rapid-fire duelling violins and cimbalom. From across the border in Ukraine, Folknery open with a song praising their country’s soldiers before reworking traditional songs with an edgy, eerie blend of female vocals, percussion and electronic effects. Continue reading...","https://www.theguardian.com/culture/2022/aug/01/womad-festival-gilberto-gil-40-years-peter-gabriel"
"80","Phoebe Bridgers review – a truth-telling phenomenon","1659186026000","O2 Academy Brixton, LondonThe adored LA singer-songwriter pairs references to the male rock pantheon with Roe v Wade in a magnetic set that cries out for festival headline billingFive years ago, the festival industry, prone to hand-wringing about where younger headline acts might spring from, pledged to redress the gender imbalance across their lineups. Strides have been made, notably at Latitude and Glastonbury, with a handful of smaller festivals either achieving parity or narrowing the gap substantially. A recent survey, however, found that in the UK this summer, a paltry 13% of festival headliners were female, which is just one of the many things in the world right now that makes you want to head-butt a bass bin in impotent fury.It’s not like an indie rock phenomenon hasn’t been snowballing right under festival bookers’ noses. This summer, she has already wowed crowds at Glastonbury and Latitude. But waiting for her closeup is Phoebe Bridgers, a four-time Grammy-nominated artist who has just swiftly sold out four nights at Brixton’s generously proportioned Academy (that’s in the region of 19,600 tickets) as part of an extended European tour that included opening for the Rolling Stones in Hyde Park. Her merch queue clogs up the entire foyer, upstairs and down. Her singing – winsome, numinous, but tough at the same time – is often drowned out by the word-perfect crowd. Continue reading...","https://www.theguardian.com/music/2022/jul/30/phoebe-bridgers-o2-academy-brixton-london-live-review"
"81","Aitch: Close to Home review | Alexis Petridis's album of the week","1660820444000","(Capitol)Referencing the Stone Roses and featuring Shaun Ryder, the Manchester rapper’s debut album stops short of a second coming – but it pushes his musical boundaries and subverts traditional hip-hop narrativesAt the time of writing, the face of Harrison Armstrong – better known as Aitch – stares down from bus shelters around Britain advertising Lynx deodorant. You can snigger at this development if you like – it’s hardly Jay-Z endorsing luxury Swiss watches – but it’s worth noting that not every multi-platinum US rapper deals exclusively in high-end products: as well as promoting Balenciaga, Megan Thee Stallion recently recorded a track shilling Cheetos, the American equivalent of becoming the glamorous face of Wotsits. Moreover, it tells you something about the spread of UK rap and the position Armstrong currently occupies in British youth culture: there was a time, before Skepta and Stormzy, when a rapper with a Mancunian accent would have got no further than a tiny local label. Today, if you want to reach a big market of odiferous adolescent boys, Aitch, with a string of Top 10 hits to his name – five of them platinum sellers – is very much your guy.A man who last year did a photoshoot in the former headquarters of Factory Records, Aitch has described his debut album Close to Home as “100,000% a proper Manchester album”. A rumoured collaboration with Liam Gallagher is nowhere to be seen, but Shaun Ryder’s voice booms out between tracks (as does that of Aitch’s dad, calling him “a knobhead” for failing to provide receipts for his expenses). His song 1989 samples the Stone Roses’ Fools Gold and pays homage to Madchester’s annus mirabilis in its title, if not its lyrics. The special edition vinyl cover is by Matt Carroll of Central Station Design, the company best known for designing the Happy Mondays’ album sleeves, who has been quick to place Aitch in a lineage of “great wordsmiths from Manchester’s past” – including not just Ryder, but John Cooper Clarke. Those comparisons are pushing it a bit. (And perhaps not helped by his team accidentally destroying a beloved local Ian Curtis mural.) You could just about make a case for a similarity between Aitch’s nasal delivery and that of Cooper Clarke, though there’s none of Ryder’s drugged-out surrealism about his lyrical approach. But Aitch’s lyrics are definitely at their most striking when they abandon the standard-issue stuff about trapping in the bandos to root themselves in his home town, whether hymning family ties on R Kid or mistily recalling a youth spent “smoking in the alley and buying singles from a shabby gaff”. “Back then I had to Rusholme if you grew up in Moston,” he recalls in a neat bit of wordplay on Money Habits. Continue reading...","https://www.theguardian.com/music/2022/aug/18/aitch-close-to-home-review-100000-manc-album-not-just-for-the-lynx-lads"
"82","Watkins Family Hour: Vol II review – a great night out with ringside seats","1661007643000","(Family Hour)US siblings Sara and Sean Watkins are joined by Fiona Apple, Jackson Brown and more on another set of old classics and new favourites in Nashville formIt takes a special chemistry for any residency to endure for 20 years. As much shines through this celebration of the monthly get-together hosted by the sibling duo Sara and Sean Watkins at LA’s Largo nightspot. As co-founders of the hugely successful (and innovative) bluegrass band Nickel Creek, since 2002 the Watkinses have attracted a stellar roster of friends and fellow travellers to revive yesteryear classics and garb new favourites in Nashville clothing.So it goes with this second studio gathering (the first was in 2015), which opens with The Way I Feel Inside, a 1965 song by Brit moptops the Zombies, recast with the help of New York indie outfit Lucius. More radical is the way (Remember Me) I’m the One Who Loves You, a chunk of loungecore schlock by Dean Martin, becomes a honky-tonk hoedown voiced by Fiona Apple. The late country pioneer Ernest Tubb is hauled into an R&amp;B version of Thanks a Lot by “Largo mascot” Jon Brion, while Willie Watson and Jackson Browne are among other notable contributors. Underpinning everything are the Watkinses themselves, especially the agile vocals of Sara, who outshines California art rockers Tune-Yards on a cover of their Hypnotized. But it’s not a competition, just a great night out with a ringside seat.  Continue reading...","https://www.theguardian.com/music/2022/aug/20/watkins-family-hour-vol-ii-review-a-great-night-out-with-ringside-seats"
"83","Aitch: Close to Home review – staking his claim to the mainstream","1661083208000","(EMI)The sugar rushes are tempered by vulnerable, darker notes on the Manchester rapper’s hotly anticipated debutThe 22-year-old Manchester rapper Harrison Armstrong, AKA Aitch, has had a meteoric rise. His breakout, tongue-twisting 2018 track Straight Rhymez brought him to the attention of Stormzy, and singles Taste (Make It Shake) and Rain both reached the UK Top 10. Fresh-faced, with a cheeky grin, Armstrong gave voice to teen innuendoes while toting the gold chains of success.His debut album has been much anticipated. Boasting features from Ed Sheeran and AJ Tracey, these 16 tracks are Armstrong staking his claim to the mainstream. The results are largely predictable: singles 1989 and Baby interpolate samples from Ashanti’s 2003 hit Rock Wit U and Stone Roses anthem Fools Gold, with Armstrong’s verses as embellishment. Original production In Disguise plays like a pastiche of the Streets. Continue reading...","https://www.theguardian.com/music/2022/aug/21/aitch-close-to-home-review-staking-his-claim-to-the-mainstream"
"84","Cass McCombs: Heartmind review – knotty nuance bathed in melodic succour","1661068803000","(Anti-)The turbulent, everyday lives of others populate the California singer-songwriter’s masterly new albumWhose emotions are these, anyway? Cass McCombs’s 10th album is an easy, rolling record that grapples with inner complexity, telling stories about musicians and soldiers, lovers and seekers. Even as this seasoned US singer-songwriter butts up against philosophical quandaries or quotes from Sufism, he never loses track of the everyday. When he isn’t making singular records, McCombs has worked in demolition and crashed on couches; his is a landscape of fast-food restaurants and karaoke machines, where vans break down, people make mistakes and die too soon.A gentle, psychedelic wash glazes this set of songs whose musical erudition is worn lightly. The album’s opener, Music Is Blue, is a masterclass in how to wring effortless prettiness out of progressive time signatures and jazz drums. The lovely Karaoke is a lovelorn Teenage Fanclub shuffle that wonders whether we all just perform secondhand emotions, where McCombs questions a relationship quoting everything from Unchained Melody to Stand By Your Man. The exceptional Unproud Warrior, by contrast, spins the tale of a soldier returned from war, living with the consequences of choices he has made; the question of his culpability is greyed out magnificently. Continue reading...","https://www.theguardian.com/music/2022/aug/21/cass-mccombs-heartmind-review-knotty-nuance-bathed-in-melodic-succour"
"85","Demi Lovato: Holy Fvck review – finally having fun","1661090410000","(Island)The US singer-songwriter shifts tack from last year’s trauma-led Dancing With the Devil, tapping into the pop-punk of her youthful debut“Am I the only one looking for substance?” sings Demi Lovato on her new single – to which the answer is, obviously, no. But her search for “substance” takes on a sharply different tone given that Lovato recovered from a near-fatal overdose in 2018, preceded by addiction, an eating disorder and being raped as a teenager. The experiences were chronicled in 2021’s Dancing With the Devil album and documentary – although the music stuck to an oddly tasteful pop palette. Holy Fvck signals a genuine shift. In the past year, Lovato has come out as non-binary, launched a sex toy and gone UFO-hunting in the desert; in short, it sounds like she’s finally having fun. The album harks back to the pop-punk sounds of her 2008 debut, Don’t Forget, with Skin of My Teeth pitched somewhere between McFly and Foo Fighters. But there are some thrillingly dark moments too, as on Eat Me (ft Royal &amp; the Serpent), with its industrial grind, tempo shifts and raging yelps, and the pleasingly lusty Bones. Holy Fvck has its flaws – Lovato’s powerful voice is unnecessarily finessed and Auto-Tuned, and 16 tracks is too long. But its gutsy ambition is a thing of substance in and of itself.  Continue reading...","https://www.theguardian.com/music/2022/aug/21/demi-lovato-holy-fvck-review-finally-having-fun"
"86","Megan Thee Stallion: Traumazine review | Alexis Petridis's album of the week","1660283840000","(300 Records)The Texan rapper comes out swinging on her latest release – slinging a seemingly limitless supply of fantastic insults at the industry and countless nameless foesReleased amid a hail of controversy – some of it stemming from an incident in which its author was shot, allegedly by rapper Tory Lanez – Megan Thee Stallion’s 2020 debut album Good News was an exercise in optimism from its title down. Two years on, there’s more controversy – the Texan rapper is currently engaged in a bitter legal battle with her record label – but her mood has clearly changed. The title of Good News’ follow-up is derived from “a chemical released in the brain when it is forced to deal with painful emotions caused by traumatic events”; the video announcing its release featured a funeral, gatecrashed by Megan Thee Stallion in an absolutely enormous hat. “I’m on my fuck-you shit, bitch, I’m done being nice,” she announces a few minutes after Traumazine begins.You can say that again: there are fleeting and very occasional references to wider current events, including Roe v Wade – “my body, my motherfucking choice,” she snaps on Gift and a Curse – but Traumazine largely sticks to the topic of what she calls “fake-ass, snake-ass, backstabbing, hatin’-ass, no money, kidding-ass bitches”. Suitably riled, she comes out swinging to such a degree that even the rhymes about sex feel strangely confrontational and pugilistic. Red Wine has her “looking at your pretty face while I’m straddling it”: her delivery makes it sound as if she’s describing murdering someone, rather than showing them a good time. Continue reading...","https://www.theguardian.com/music/2022/aug/12/megan-thee-stallion-traumazine-review-bruising-brilliance"
"87","Danger Mouse and Black Thought: Cheat Codes review – an out-and-out hip-hop masterpiece","1660395641000","(BMG)Razor-sharp US rapper Black Thought and his one-time acolyte, now super-producer, Danger Mouse, finally get it together on an album that’s a nonstop joyCheat Codes, the long-awaited collaboration between US super-producer Danger Mouse and Philadelphia hip-hop institution Black Thought, is an out-and-out pleasure, one chock-full of old-school hip-hop goodness. No Gold Teeth, for instance, has a funk bassline so gummy you could chew it contentedly like cud for hours, with Black Thought, one of the most erudite wordsmiths of his generation, riding the beat like a dancer. “Please, you ain’t fuckin’ with no amateurs, homie,” he sneers, correct on that count as he is on numerous others here: razor-sharp takedowns of racial injustice and masterful braggadocio. No filler, all killer, once on, you’ll have trouble peeling Cheat Codes off the turntable or, indeed, Spotify.But this banging summer album also comes with an unrequited mutual appreciation bromance subplot. In 2006, a white-hot young hip-hop producer in deep legal trouble with a major label met his rapper hero, only a few years his senior. When Danger Mouse – Brian Burton – was still in high school, he paid a friend to steal the Roots’ second album, Do You Want More ?!!!??! (1995), for less than the inflated CD price (though this wasn’t the source of his later legal headaches). When they finally met, the Roots’ Black Thought (Tariq Trotter) and his acolyte hit it off. The two thought they might make a record. Dangerous Thoughts was mooted as a title. Continue reading...","https://www.theguardian.com/music/2022/aug/13/danger-mouse-and-black-thought-codes-review-an-out-and-out-hip-hop-masterpiece"
"88","Star Feminine Band: In Paris review | Ammar Kalia's global album of the month","1660291207000","(Born Bad Records)The prodigious performers from Benin showcase their astounding pace of musical development, having only picked up their instruments for the first time in 2016Benin’s Star Feminine Band have had a remarkable journey to releasing their music. The seven-piece all-female group, aged between 12 and 19, only began learning their instruments in 2016, after participating in a free music workshop in their remote home town of Natitingou. Following two years of after-school rehearsals, the group came to the attention of French engineer Jérémie Verdier, who recorded demos of the band’s celebratory mix of Ghanaian highlife melody, earthy Congolese rumba and folk sato rhythms.Those tapes made their way to Parisian label Born Bad Records and in 2020 the band debuted with a self-titled album. Confronting their status as one of the only groups in Benin to feature women playing instruments, they produced songs such as Peba and Femme Africaine, which advocated for their place in society. Continue reading...","https://www.theguardian.com/music/2022/aug/12/star-feminine-band-in-paris-review-virtuosity-meets-protest-on-all-girl-groups-second-lp"
"89","Darius Campbell Danesh: an alluring mix of naivety, panache and genuine talent","1660723270000","His journey from tryer to survivor to established success story is unlike anything else seen in TV talent show historyIn the embryonic days of UK TV talent shows, Darius Campbell Danesh – whose death at the age of 41 was announced on Tuesday – did two genuinely revolutionary things. Firstly, he succeeded in making a song his own – the holy grail of TV talent shows – via his gloriously OTT rendition of Britney Spears’ Baby One More Time on Popstars in 2001. Dressed somewhere between a roll-necked Steve Jobs and a swashbuckling musketeer, he became the instant star of a show that spectacularly failed in its remit to create stars.For his second trick, he re-emerged later that year looking like a matinee idol and singing like Elvis to finish third on Pop Idol and later land himself a UK No 1 single with Colourblind. Reality TV is all about narratives and often they can build up around people and solidify like cement; somehow, via an alluring mix of naivety, panache and genuine talent, Darius was able to rewrite his. Continue reading...","https://www.theguardian.com/music/2022/aug/17/darius-campbell-danesh-an-alluring-mix-of-naivety-panache-and-genuine-talent"
"90","Svika Pick, Israel’s ‘king of pop’, dies aged 72","1660526727000","Songwriter behind hits including 1998 Eurovision winner, and Quentin Tarantino’s father-in-law, dies at homeSvika Pick, a prolific songwriter and musician who was known as Israel’s “king of pop” and by the moniker the Maestro, has died at the age of 72.He died on Sunday in his home. The cause of death is yet to be announced.  Continue reading...","https://www.theguardian.com/music/2022/aug/15/svika-pick-israels-king-of-pop-dies-aged-72"
"91","Olivia Newton-John was a trailblazer in the art of pop reinvention","1660060234000","After breaking out as a country star, she rode the changing moods of pop, through rock, electronic and, of course, the film musical – pre-empting the visual album along the wayOlivia Newton-John, star of Grease, dies aged 73A life and career in picturesTributes flow after Australian star’s deathThere’s a limited idea that Olivia Newton-John’s career, whether in cinema or pop, ran solely from “virginal girl-next-door” to “spandex-clad vixen”, as one rather snotty obituary put it. While that transformation may apply to her most famous role as Sandy in the musical Grease, it does a disservice to how ably – and convincingly – the chameleonic British-Australian musician shape-shifted between genres and rode the changing moods of pop to become one of the biggest hit-makers of her era and an enduring cult icon.Newton-John broke out at the beginning of the 1970s as a country-pop singer, with single If Not For You, a Bob Dylan cover, becoming an unexpected hit in North America. She cemented her reputation in the genre with the assertive, Grammy-winning Let Me Be There, her first US Top 10 hit, the ballad I Honestly Love You and the plaintive Please Mr Please, which reached No 3 in the US pop charts, No 5 in its country charts and No 1 in easy listening. By 1974, she had been named female vocalist of the year by the Country Music Association, and not without controversy – Newton-John beat Nashville royalty such as Loretta Lynn and Dolly Parton to the prize, which prompted an industry protest. Continue reading...","https://www.theguardian.com/film/2022/aug/09/olivia-newton-john-was-a-trailblazer-in-the-art-of-pop-reinvention"
"92","The Pogues’ bassist Darryl Hunt dies aged 72","1660069224000","Band frontman Shane MacGowan pays tribute to ‘nice guy and great friend’ who died in London on MondayThe Pogues’ bass player Darryl Hunt has died aged 72.The punk group said on Twitter they were “saddened beyond words” to share that Hunt had died on Monday afternoon in London. Continue reading...","https://www.theguardian.com/music/2022/aug/09/the-pogues-bassist-darryl-hunt-dies-aged-72"
"93","Bryan Ferry: ‘I did a lot of whistling on my paper round as a lad’","1651154407000","The Roxy Music star answers your questions on his favourite Newcastle boozers, the influential mentors who shaped his thinking, and the temptation to overproduce everythingFifty years down the line, what does Roxy Music mean to you? JungtheforemanA lot. Roxy Music were the first 10 years of my career, so it’s a huge part of my life. Some of my best work was done on those albums and I was lucky to be part of such a unique group. Andy Mackay had a classical background, Brian Eno electronic music, Phil Manzanera a guitarist with Latin American roots, Paul Thompson a great drummer, and Graham Simpson [bass] was a jazz aficionado. They all brought something special and there was a great sense of camaraderie – you get very close to people, making music – and lots of laughs. Continue reading...","https://www.theguardian.com/culture/2022/apr/28/bryan-ferry-i-did-a-lot-of-whistling-on-my-paper-round-as-a-lad"
"94","Sign up for the Sleeve Notes email: music news, bold reviews and unexpected extras","1488811767000","Continue reading...","https://www.theguardian.com/info/ng-interactive/2017/mar/06/sign-up-for-the-sleeve-notes-email"
"95","Steve Grimmett, frontman of metal band Grim Reaper, dies aged 62","1660642800000","Part of the new wave of British heavy metal, Grim Reaper formed in 1979, with Grimmett joining in 1982Steve Grimmett, the frontman of British heavy metal band Grim Reaper known for his piercing head voice, has died aged 62.The news was confirmed by his son Russ Grimmett on Facebook: “We can’t begin to put into words the current feelings. But as dad was so well known the news is starting to reach out earlier than we would have liked. Unfortunately, our dad passed away today and leaves a massive hole in the world and our hearts.” No cause of death was given. Continue reading...","https://www.theguardian.com/music/2022/aug/16/steve-grimmett-frontman-of-metal-band-grim-reaper-dies-aged-62"
"96","The Mountain Goats: Bleed Out review – a concept album that leads with bloody revenge","1660894209000","(Merge)Shot through with pop-culture references, this 21st album from the indie rockers is brilliantly executed but offers limited emotional depthOne might think of John Darnielle as a more emotionally and musically forgiving counterpart to Mark E Smith: determinedly following his own prolific path, and if it’s him and your granny on bongos, it’s still the Mountain Goats. On his 21st official album he’s in the concept game again. Previous records have been inspired by role-playing games and an adolescence of listening to goth bands; now Bleed Out takes its lead from the bloody revenges exacted by the protagonists of action movies, set to indie rock that veers from folky to near metal in Wage Wars Get Rich Die Handsome.It’s not a novelty record – Darnielle has said he is fascinated by the fact that revenge seems so appealing precisely because it’s unavailable to those who don’t live in action movies – but it’s shot through with pop-culture references, and images that are familiar to anyone who watches movies in which gun-toting men pursue their nemeses. Training Montage’s title is utterly on the nose: it describes the set-up everyone has seen a thousand times. Cliches are nailed throughout the album, down to men who “have loosely gathered / To stand in doorways / Making small talk / About the weather”, in Guys on Every Corner. Continue reading...","https://www.theguardian.com/music/2022/aug/19/the-mountain-goats-bleed-out-review-a-concept-album-that-leads-with-bloody-revenge"
"97","One to watch: Agaama","1661000440000","The British Jamaican composer and vocalist gets ever more experimental on her all-embracing second EPBirmingham composer, singer and producer Agaama (the alter ego of Cassandra Gurling) makes poised, breathy music. Her vocals teem with emotion over dense instrumentals that reverberate with an undercurrent of darkness. She cites Sarah Vaughan and the Iranian Dutch songwriter Sevdaliza as influences, but it’s telling that the British Jamaican artist also loves the US rock band Tool.Agaama grew up listening to her parents’ classical and jazz records while forming her own bond to heavier sounds. She learned to sing at theatre school and later picked up trombone. As a teenager she performed in metal bands, moshed at gigs, went to UK bass music and dubstep nights and danced to hefty sound systems. Her 2020 debut EP, Safe in Noise, felt straightforwardly indebted to jazz and classical, with affecting choral harmonies and deft horn arrangements, albeit with nods to a slightly off-kilter soundworld.  Continue reading...","https://www.theguardian.com/music/2022/aug/20/one-to-watch-agaama-wandering-worlds-cassandra-gurling"
"98","Demi Lovato is back, and this time she's angry","1661036448000","""I'm owning my truths,"" says the star, whose new album takes aim at the press and the music business.","https://www.bbc.co.uk/news/entertainment-arts-62603941?at_medium=RSS&at_campaign=KARANGA"
"99","Edinburgh Fringe funniest joke: Pasta gag wins top prize","1661123292000","Comedian Masai Graham wins Funniest Joke of the Edinburgh Fringe award for a second time.","https://www.bbc.co.uk/news/uk-scotland-edinburgh-east-fife-62626292?at_medium=RSS&at_campaign=KARANGA"
"100","Edinburgh Fringe: The viral comedy stars leaping from TikTok to the stage","1660952086000","Comics who have found viral fame talk about making the leap into real-life performance at Edinburgh.","https://www.bbc.co.uk/news/entertainment-arts-62573535?at_medium=RSS&at_campaign=KARANGA"
"101","Aretha Franklin Prom will explore 'the core of who she was'","1660954265000","Conductor Jules Buckley says the show will take a journey from the church to the top of the charts.","https://www.bbc.co.uk/news/entertainment-arts-62565695?at_medium=RSS&at_campaign=KARANGA"
"102","Is there a green solution to the vinyl record backlog?","1661037058000","Green Vinyl Records is taking the vinyl out of vinyl to offer more environmentally-friendly LPs.","https://www.bbc.co.uk/news/technology-62426472?at_medium=RSS&at_campaign=KARANGA"
"103","Actor Stephen Tompkinson due in court charged with inflicting GBH","1660999209000","The CPS says DCI Banks star Stephen Tompkinson, who denies the charge, is due in court in September.","https://www.bbc.co.uk/news/uk-england-tyne-62617439?at_medium=RSS&at_campaign=KARANGA"
"104","Josephine Tewson: Keeping Up Appearances actress dies at 91","1660925139000","Josephine Tewson played Hyacinth Bucket's nervous neighbour Elizabeth in the 1990s TV sitcom.","https://www.bbc.co.uk/news/entertainment-arts-62605184?at_medium=RSS&at_campaign=KARANGA"
