"Id","Title","Time","Description","Link"
"102","My partner doesn’t masturbate – and gets frustrated when we don’t have sex","1660633200000","Parenting and housework take up so much of my time. Must I be responsible for his sexual satisfaction as well?My partner doesn’t masturbate and he gets very frustrated and difficult to live with when we don’t have sex. I feel it’s unfair for all the responsibility to fall on me to relieve him of his sexual tension. It just ends up becoming a chore I have to do on top of the parenting, housework, etc. I want to get another opinion on whether this is fair, plus advice on how to manage a man’s expectations about how much sex couples with kids have in long-term relationships.I suspect this is not really about masturbation, or even sex. There is underlying resentment between you, and it needs to be addressed before everything becomes worse. You believe there is an unfair arrangement – and this can only be resolved by you asking him for more help. Be specific, and approach him calmly – expressing your feelings without starting a fight. You deserve to be less stressed. Continue reading...","https://www.theguardian.com/lifeandstyle/2022/aug/16/partner-masturbate-frustrated-parenting-housework-sexual-satisfaction"
"103","As a third-generation immigrant, how can I identify as either Italian or British? | Ask Philippa","1660453202000","Learning Italian may help you feel less anchorless, suggests Philippa PerryThe question I am writing on behalf of  myself and my sister. We are third-generation immigrants, both our grandparents being Italian and settling in London. We have been raised in a British-Italian household sharing values from both, but never feeling as if we fit into either identity.Being removed by two generations from our grandparents, and not speaking Italian, makes us feel as if we are not Italian, and that we are removed from this community. On the other hand, we don’t feel English, resulting in a lack of national and cultural identity. Thus, we feel a loneliness which is only furthered by us being removed from other family members who perhaps experience the same problem. Continue reading...","https://www.theguardian.com/lifeandstyle/2022/aug/14/as-a-descendant-of-immigrants-how-can-i-feel-either-italian-or-british-ask-philippa"
"104","Sainsbury’s and Virgin Money have failed to pass on savings rate rises","1660629649000","It was only when I went through my bank statements I realised how little I was getting on my cashI was going through my annual bank statements and realised my Sainsbury’s variable-rate cash Isa is paying only 0.35% interest, while my Virgin Money easy-access saver is giving me only 0.25% despite this year’s rate rises.Sainsbury’s told me higher rates of interest were applied to accounts if the customer requested them. It asked if I would like a higher rate and I said yes, and it has been increased to 1.3%. Continue reading...","https://www.theguardian.com/money/2022/aug/16/sainsburys-and-virgin-money-have-failed-to-pass-on-savings-rate-rises"
"105","Why we drew 600-mile long picture of a bicycle across Europe","1660806039000","Couple rode thousands of miles to plot GPS image to raise awareness about climate crisis and encourage bike use Daniel Rayneau-Kirkhope and Arianna Casiraghi, accompanied by their dog, Zola, have just finished 4,500-mile (7,250km) bike ride across Europe to draw a giant GPS-plotted bicycle across seven countries to raise awareness of how cycling can help tackle the climate emergency. It is believed to be the world’s largest GPS drawing. You can see photos of their trip on their Instagram account.We really, really love cycling. Like everyone, we’ve become more aware of climate change, and we wanted to add our voices to what should be a bigger chorus. We think using the bike as a form of transport is a wonderful thing, and wanted to do something. Continue reading...","https://www.theguardian.com/environment/bike-blog/2022/aug/18/why-we-drew-600-mile-long-picture-of-a-bicycle-across-europe-gps-image-climate-crisis"
"106","The Gabon woman who went from teacher to bamboo bike maker","1660284903000","Walking for miles to get to school put huge strain on her pupils – particularly the women – so Grace Mabika decided to make pedal power accessible for allDeep in Gabon’s humid tropical rainforest, Grace Mabika is making a bicycle.“Cutting bamboo is hard,” she says, hacking away at shoots with a machete. “The bamboo must be at least five years old to turn it into a bike. We are very selective about which shoots we cut.” Continue reading...","https://www.theguardian.com/global-development/2022/aug/12/bamboo-bicycle-gabon-woman-teacher-bike-maker"
"107","Bicycle graveyards: why do so many bikes end up underwater?","1658984438000","Every year, thousands of bikes are tossed into rivers, ponds, lakes and canals. What’s behind this mass drowning?Every decade or so, the city of Paris drains the Canal Saint-Martin. The nearly three-mile-long waterway, which runs south across a swathe of the Right Bank, was originally constructed to keep Paris clean, supplying fresh water to a city plagued by cholera and dysentery. But for the two centuries of the canal’s existence, it has often served a different – in fact, opposite – function. It is a dumping ground, a big liquid trash can. The periodic draining is therefore also an unveiling. The water recedes, and the stuff kicked or heaved or furtively dropped into the canal over the preceding few thousand nights is revealed.When the canal was emptied in 2016, crowds gathered on footbridges and along the quais to watch cleaning crews trudge through the mud and clear out the junk. There was lots of it. Mattresses, suitcases, street signs, traffic cones. A washer-dryer, a tailor’s mannequin, tables and chairs, baths, toilets, old radios, personal computers. A number of vehicles, none of them designed to travel on water, were pulled from the mire. There were baby strollers, shopping carts, at least one wheelchair and several mopeds. Continue reading...","https://www.theguardian.com/lifeandstyle/2022/jul/28/bicycle-graveyards-why-do-so-many-bikes-end-up-underwater"
"108","Wales on wheels: bikepacking for novices","1658296812000","A self-guided camp-and-cycle trip in southern Snowdonia was so glorious, I didn’t want it to endTake a bike, add a tent, hit the road: welcome to the pared-back pleasures of bikepacking. As the name might suggest, this is a multiday ride in which a cyclist pops camping kit into various bags on their bike frame. It’s a purist’s perfect bike adventure, and is fast becoming a popular way to explore the UK’s wildest corners on two wheels.The (literal) nuts and bolts of planning for a bikepacking trip can seem a little intimidating to beginners like me who don’t know their panniers from their puncture kit. That’s where new travel company Roam Bikepacking comes in, offering self-guided camp-and-cycle trips on some of Wales’s most gravel-tastic mountain trails. The founder, Joe Armstrong, designed his two- to three-day itineraries to help would-be cyclists who don’t have the confidence (or the kit) to explore solo. Roam provides a bike prepacked with everything you need to camp, books pitches and makes reservations at nice pubs along the way. Then it gives you a map and sets you free – so all you have to do is pedal. Continue reading...","https://www.theguardian.com/travel/2022/jul/20/wales-bikepacking-camping-cycling-snowdonia"
"109","‘It doesn’t need to be a setback’: how elite athletes return from pregnancy","1660306390000","Serena Williams says she does not want to be pregnant again as an athlete – she got back to the top before but it can take its tollSerena Williams has never liked the word “retirement”. Her move away from tennis, announced in an essay in the September issue of Vogue, is an “evolution”, she says. In her transition, she will shift focus from tennis to “other things” that are important to her. One is her wish to have another child.Williams and her husband have been trying for a baby in the past year, a move apparently encouraged by their four-year-old daughter, who has hopes of becoming a big sister. But, as Williams told the magazine: “I definitely don’t want to be pregnant again as an athlete. I need to be two feet into tennis or two feet out.” Continue reading...","https://www.theguardian.com/science/2022/aug/12/how-elite-athletes-recover-pregnancy-serena-williams"
"110","Vegetarian women more likely to fracture hips in later life, study shows","1660194033000","Research suggests some vegetarians may not get sufficient nutrients for good bone and muscle healthWomen who are vegetarian are more likely to experience hip fractures in later life than those who frequently eat meat, a UK study has found.Researchers analysed health and diet records from more than 26,000 women and found that over a roughly 22-year period, vegetarians were a third more likely to break a hip than those who regularly ate meat. Continue reading...","https://www.theguardian.com/science/2022/aug/11/vegetarian-women-fracture-hips-study-bone-health"
"111","Contemplation can help problem-solving and boost creativity, study claims","1659691500000","People prefer to keep busy rather than to enjoy a moment of reflection, researchers findLosing oneself in one’s thoughts or letting the mind wander is an underrated activity that is more rewarding the more it is practised, an academic study has claimed.Psychologists who studied a group of more than 250 people encouraged to engage in directionless contemplation or free-floating thinking said that the activity was far more satisfying than the participants had anticipated. Continue reading...","https://www.theguardian.com/lifeandstyle/2022/aug/05/contemplation-can-help-problem-solving-and-boost-creativity-study-claims"
"112","Child vaping risks becoming ‘public health catastrophe’ in UK, experts warn","1658583791000","There are fears that the e-cigarette boom has the potential to create a generation of young people hooked on nicotineLindsey Smith’s son was 14 when he bought his first vape. Engrossed in videos of YouTubers making “ghost puffs” with the vapour, he decided he wanted to try it for himself.At first he would spend hours trying to copy the strangers online – sitting in his bedroom and practising exhalation techniques to create the ghost-shaped clouds he was seeing on his screen. Continue reading...","https://www.theguardian.com/society/2022/jul/23/child-vaping-epidemic-risks-becoming-public-health-catastrophe-in-uk-experts-warn"
"113","Bananas and salmon help counter effect of salt in women’s diet, study finds","1658462402000","Research links potassium-rich foods to lower blood pressure – particularly in women with high salt intakeEating foods such as bananas, avocados and salmon could help reduce the negative effects of salt in women’s diet, research suggests.The study found that potassium-rich diets were associated with lower blood pressure, particularly in women with high salt intake. Continue reading...","https://www.theguardian.com/lifeandstyle/2022/jul/22/bananas-and-salmon-help-counter-effect-of-salt-in-womens-diet-study-finds"
"114","CVS, Walgreens and Walmart Must Pay $650.5 Million in Ohio Opioids Case","1660770259000","A federal judge ordered the big pharmacy chains to bear partial responsibility for the deadly drug crisis.","https://www.nytimes.com/2022/08/17/health/opioids-cvs-walmart-walgreens.html"
"115","New Method Improves Speed and Cost of Birth Defect Testing","1660779583000","If the technique is confirmed, women who have had miscarriages or those undergoing prenatal screening may no longer need to rely on centralized testing labs for results.","https://www.nytimes.com/2022/08/17/health/birth-defects-testing.html"
"116","Polio May Have Been Spreading in New York Since April","1660696198000","A new study from the C.D.C. provides more details about a polio case detected in New York last month, and suggests the virus has been spreading elsewhere for a year.","https://www.nytimes.com/2022/08/16/health/polio-new-york.html"
"117","The Forgotten Virus: Zika Families and Researchers Struggle for Support","1660633155000","Some babies born with devastating birth defects from the mosquito-borne illness are 7 now, but Covid turned the world’s attention away.","https://www.nytimes.com/2022/08/16/health/zika-children-research.html"
"118","F.D.A. Clears Path for Over-the-Counter Hearing Aids","1660684444000","The agency’s action opens the door to cheaper, more accessible devices without a prescription or medical exam.","https://www.nytimes.com/2022/08/16/health/fda-hearing-aids.html"
"119","Why a Century-Old Vaccine Offers New Hope Against Pathogens","1660687106000","The B.C.G. tuberculosis vaccine may protect against Covid-19 and other infections by broadly bolstering the immune system.","https://www.nytimes.com/2022/08/16/health/bcg-vaccine-diabetes-covid.html"
"120","‘Frustration and Stress’: State Officials Fault Rollout of Monkeypox Vaccine","1660618540000","Federal officials are not relying on an established system to distribute the vaccine, slowing immunizations and burdening local health departments, critics say.","https://www.nytimes.com/2022/08/15/health/monkeypox-vaccine-distribution.html"
"121","U.K. Approves Covid Booster Vaccine That Targets Two Variants","1660598842000","Britain is the first country to approve the Moderna-made vaccine, which generated a strong immune response against both the original virus and the Omicron variant.","https://www.nytimes.com/2022/08/15/health/uk-covid-booster-variants.html"
"122","How Chewing Shaped Human Evolution","1660772567000","An experiment revealed that chomping on slightly tougher material requires markedly more energy. Spending less time on mastication may go hand in hand with human evolution.","https://www.nytimes.com/2022/08/17/science/chewing-human-evolution.html"
"123","C.D.C. Investigates ‘Fast-Moving’ E. Coli Outbreak","1660789655000","The agency said that no food had been identified yet as the source of the outbreak, which has sickened 14 people in Ohio and 15 in Michigan.","https://www.nytimes.com/2022/08/17/health/e-coli-outbreak-michigan-ohio.html"
"124","Raymond Damadian, Creator of the First M.R.I. Scanner, Dies at 86","1660787579000","Incensed when two others won the Nobel Prize for the science behind the invention, he took out a newspaper ad that called his exclusion a “shameful wrong that must be righted.”","https://www.nytimes.com/2022/08/17/science/raymond-damadian-dead.html"
"125","Walensky, Citing Botched Pandemic Response, Calls for C.D.C. Reorganization","1660783590000","Among other flaws, public guidance during the coronavirus pandemic was “confusing and overwhelming,” the agency said.","https://www.nytimes.com/2022/08/17/us/politics/cdc-rochelle-walensky-covid.html"
"126","Was I Vaccinated Against Polio? Young Adults Wonder.","1660730412000","Did you text Mom recently asking if you had been vaccinated against polio? So did we.","https://www.nytimes.com/2022/08/17/health/polio-vaccine-history-millennials.html"
"127","Marshall Islands, Once Nearly Covid-Free, Confront an Outbreak","1660744173000","The Pacific nation was one of the last places on the planet to see its first Covid-19 cases. Now the virus is spreading rapidly.","https://www.nytimes.com/2022/08/16/world/asia/marshall-islands-covid-outbreak.html"
"128","Shark or Orca: Which Should You Fear More?","1660554025000","Swimmers often worry about attacks by certain marine predators. But beware the bite of a more common animal.","https://www.nytimes.com/2022/08/15/science/sharks-killer-whales-swimming.html"
"129","Nutrition Drinks Including Varieties of Oatly and Glucerna Are Recalled","1660401512000","The recall of nearly 90 Lyons Magnus products over concern for microbial contamination came after “continued collaboration and consultation” with the U.S. Food and Drug Administration.","https://www.nytimes.com/2022/08/12/business/lyons-magnus-oatly-protein-powder-recall.html"
"130","What the New C.D.C. Guidelines Mean for You","1660340167000","The new recommendations put the onus on individuals to protect themselves. Here’s how to navigate them.","https://www.nytimes.com/2022/08/12/health/covid-cdc-guidelines.html"
"131","People Exposed to Coronavirus May Need to Take as Many as Three At-Home Tests, F.D.A. Says","1660336818000","Repeat tests, spaced two days apart, reduce the odds of false negative results, the agency noted.","https://www.nytimes.com/2022/08/12/health/covid-testing-fda.html"
"132","Polio Has Been Detected in New York City Wastewater, Officials Say","1660403383000","The detection of the virus in sewage suggests it is circulating in the city, Health Department officials said.","https://www.nytimes.com/2022/08/12/nyregion/polio-nyc-sewage.html"
"133","Hospital and Drugmaker Move to Build Vast Database of New Yorkers’ DNA","1660294815000","Patients will be asked if their genetic sequence can be added to a database — shared with a pharmaceutical company — in a quest to cure a multitude of diseases.","https://www.nytimes.com/2022/08/12/nyregion/database-new-yorkers-dna.html"
"134","C.D.C. Eases Covid Guidelines, Noting Virus Is ‘Here to Stay’","1660309559000","The new guidelines eliminate quarantines and put less emphasis on social distancing, routine surveillance testing and contact tracing.","https://www.nytimes.com/2022/08/11/health/virus-cdc-guidelines.html"
"135","Samples of Popular Diabetes Drug Contain Potential Carcinogen, F.D.A. Says","1660246640000","Testing found nitrosamine contamination in some samples of Januvia, but regulators will allow Merck to continue selling the drug for now.","https://www.nytimes.com/2022/08/11/health/diabetes-januvia-cancer.html"
"136","Sharing Monkeypox Sores on Social Media","1660248168000","Men and women with monkeypox share their stories on social media, to fight stigma and demand more action.","https://www.nytimes.com/2022/08/11/style/monkeypox-virus.html"
"137","Don’t Blame Monkeys for Monkeypox, W.H.O. Says After Attacks","1660248356000","The outbreak is centered on humans, not animals, health officials said, after a report that some monkeys were harmed in São Paulo, Brazil, out of fear of transmission, according to local authorities.","https://www.nytimes.com/2022/08/11/health/monkeypox-attacks-who.html"
"138","Video Of Ice Cream Made With Garlic Cloves Shocks The Internet","1660826614000","Viral Video: A blogger created a garlic ice cream much to the internet's shock and amazement.","https://food.ndtv.com/news/video-of-ice-cream-made-with-garlic-cloves-shocks-the-internet-3265864"
"139","Paneer Pakora With A Tandoori Twist - You Can't Resist It (Easy Recipe Inside)","1660825545000","Tandoori Paneer Pakoda Recipe: Here we are making this exciting fried and crispy pakoda with the smoky flavour of the tandoor.","https://food.ndtv.com/food-drinks/easy-tandoori-paneer-pakoda-recipe-3265813"
"140","Woman Claims To Find Worm In Food At A Vegetarian Restaurant in Chennai","1660824080000","The woman had visited the establishment with her son and had ordered chole puri. When the meal arrived, she spotted a worm crawling in the food.","https://food.ndtv.com/food-drinks/woman-claims-to-find-worm-in-food-at-a-vegetarian-restaurant-in-chennai-3265740"
"141","Rava Medu Vada Recipe: How To Make Rava Medu Vada In Just 15 Minutes","1660823738000","Love medu vadas? Here we bring you a quick and easy recipe that is made using rava. Take a look.","https://food.ndtv.com/food-drinks/rava-medu-vada-recipe-how-to-make-rava-medu-vada-in-just-15-minutes-3265720"
"142","Love Sunday Brunch? Annamaya At Andaz Delhi Offers An Exclusive Range Of Delicacies","1660821218000","Annamaya At Andaz, has introduced an Artisanal Sunday brunch. From food to cocktails, live music, it has everything that makes a weekend memorable.","https://food.ndtv.com/restaurants/love-sunday-brunch-annamaya-at-andaz-offers-an-exclusive-range-of-delicacies-3265559"
"143","Food Tech: Google's New Robots Can Fetch Soda And Chips For Employees","1660818825000","Google's new robot can fetch snacks and soda drinks for its employees. Here's all you need to know about this latest innovation in the world of tech!","https://food.ndtv.com/news/food-tech-googles-new-robots-can-fetch-soda-and-chips-for-employees-3265390"
"144","Watch: This Roasted Tomato-Capsicum Sabzi Adds Smokey Goodness To Your Meal","1660818711000","Roasted tomato-capsicum sabzi recipe: You have it as a side dish with dal chawal, khichdi or simply pair with roti or rice for wholesome meal.","https://food.ndtv.com/how-to/watch-roasted-tomato-capsicum-sabzi-recipe-video-inside-3265380"
"145","Janmashtami 2022: 5 Sweets To Offer Lord Krishna To Please Him On The Auspicious Occasion","1660818601000","If you have been wondering what sweets to prepare this Janmashtami, then we have got you covered.","https://food.ndtv.com/food-drinks/janmashtami-2022-5-sweets-to-offer-lord-krishna-to-please-him-on-the-auspicious-occasion-3265375"
"146","How To Reduce Sweetness From Potatoes- Easy Tips And Tricks","1660817875000","Sometimes potatoes turn out to be sweet, which destroys the taste of the actual dish. Have you ever faced that? Well, we definitely did! To resolve this problem, these tricks can be really helpful....","https://food.ndtv.com/food-drinks/how-to-reduce-sweetness-from-potatoes-easy-tips-and-tricks-3265314"
"147","Iron-Rich Breakfast: These 5 Breakfast Recipes May Help Combat Iron Deficiency","1660816692000","One of the nutrients that the human body needs the most is iron. Here we have some iron rich breakfast recipes to try.","https://food.ndtv.com/health/iron-rich-breakfast-these-5-breakfast-recipes-may-help-combat-iron-deficiency-3265244"
"148","High Protein Diet: 5 Protein-Rich Stews To Add To Your Diet","1660814331000","Here we bring you 5 protein-rich stews recipes to add to your diet. These stews are a combination of both health and taste.","https://food.ndtv.com/food-drinks/high-protein-diet-5-protein-rich-stews-to-add-to-your-diet-3265110"
"149","Rasgulla Chai Is The Latest Bizarre Combination That Has Left The Internet Divided","1660812294000","Recently a chai experiment has been doing the rounds on the internet. A street vendor was seen making rasgulla chai.","https://food.ndtv.com/news/rasgulla-chai-is-the-latest-bizarre-combination-that-has-left-the-internet-divided-3265004"
"150","Burger King Japan Launches World's First Ice Whopper Burger","1660810201000","Deemed to be the first of its kind in the world, ice whopper is the classic whopper burger with ice shavings on the patty.","https://food.ndtv.com/news/burger-king-japan-launches-worlds-first-ice-whopper-burger-3264889"
"151","How To Make Dhaba-Style Chana Dal Fry - Recipe By Chef Kunal Kapur","1660809641000","Chef Kunal Kapur has shared a delicious dhaba-style chana dal fry recipe that is oozing with flavours.","https://food.ndtv.com/food-drinks/how-to-make-dhaba-style-chana-dal-fry-recipe-by-chef-kunal-kapur-3264845"
"152","Parents-To-Be Bipasha Basu And Karan Singh Grover Step Out For Meal Date","1660809040000","Bipasha Basu and Karan Singh Grover are a foodie couple and their Instagram handles prove that well. The couple recently went out on a meal date.","https://food.ndtv.com/news/parents-to-be-bipasha-basu-and-karan-singh-grover-step-out-for-meal-date-see-pics-3264823"
"153","Chana Dal Biryani Recipe: Enjoy Protein-Rich Veg Biryani With This Delicious Recipe","1660808229000","Chana dal biryani is a Hyderabadi delicacy that tastes absolutely delicious! Also known as Qabooli biryani, this is probably one of the easiest biryanis you can make at home.","https://food.ndtv.com/food-drinks/chana-dal-biryani-recipe-enjoy-protein-rich-veg-biryani-with-this-delicious-recipe-3264785"
"154","Mouni Roy's Dinner Included This Mouthwatering Banana Dish","1660806863000","Mouni Roy gave us a sneak peek into her dinner tales and it's brimming with this delicious dish.","https://food.ndtv.com/food-drinks/mouni-roy-devoured-this-sumptuous-dish-for-dinner-3264720"
"155","Bhagyashree Explains How Makhanas Make For Healthy Snack- Take Notes","1660805753000","Bhagyashree often posts about her healthy indulgences and shares diet tips. This time she spoke about makhanas.","https://food.ndtv.com/news/bhagyashree-explains-how-makhanas-make-for-healthy-snack-take-notes-3264665"
"156","Are Mayo And Cheese Spoiling Indian Street Food? Twitter Weighs In","1660805605000","There is an increasing trend of adding mayonnaise and cheese to Indian street food recipes. Twitter users expressed their views on it.","https://food.ndtv.com/news/are-mayo-and-cheese-spoiling-indian-street-food-twitter-weighs-in-3264657"
"157","Janamashtami 2022: How To Make Vrat-Special Farali Aloo Tikki","1660804449000","Janamashtami 2022: Here we bring you a vrat-special tikki recipe. It is called Farali Aloo Tikki. This recipe is ideal for snacking while on vrat. It is light, flavourful and very delicious to have.","https://food.ndtv.com/food-drinks/janamashtami-2022-how-to-make-vrat-special-farali-aloo-tikki-3264612"
"158","Can your pet get infected with monkeypox?","1660827030000","","https://indianexpress.com/article/lifestyle/health/monkeypox-lancet-report-first-possible-case-human-to-animal-transmission-cdc-who-advisory-prevention-8097629/"
"159","This sattu drink will help repair muscle, aid weight loss, prevent constipation","1660809033000","","https://indianexpress.com/article/lifestyle/health/natural-protein-drink-weight-loss-fibre-constipation-sattu-benefits-8094643/"
"160","If you have woken up with a hangover today, these tips are what you need","1660797005000","","https://indianexpress.com/article/lifestyle/health/alcohol-hangover-cure-simple-tips-8004290/"
"161","If you have been experiencing fatigue, lack of energy consider evaluating your CoQ10 levels","1660735829000","","https://indianexpress.com/article/lifestyle/health/extreme-fatigue-post-covid-coq10-levels-energy-7844426/"
"162","Psoriasis Awareness Month: Know what causes psoriasis in the belly button and how it is treated","1660722651000","","https://indianexpress.com/article/lifestyle/health/psoriasis-awareness-month-psoriasis-belly-button-treatment-8092859/"
"163","Is fake meat healthy? And what’s actually in it?","1660717827000","","https://indianexpress.com/article/lifestyle/health/is-fake-meat-healthy-whats-actually-in-it-8093026/"
"164","Decoded: Why some people have more earwax than others","1660716025000","","https://indianexpress.com/article/lifestyle/health/earwax-causes-prevention-cleaning-earbuds-buildup-8092657/"
"165","‘Gym is her new court’: Trainer lauds Sania Mirza as tennis champ loses weight ‘she was struggling with’","1660707651000","","https://indianexpress.com/article/lifestyle/health/sania-mirza-weight-loss-fitness-inspiration-fitness-trainer-8067278/"
"166","Has Covid-19 led to an increase in hepatitis cases in children? Here’s what a doctor says","1660663259000","","https://indianexpress.com/article/lifestyle/health/covid-19-increase-hepatitis-cases-children-health-8092101/"
"167","Caution, when your love’s got COVID and you just had it","1660658404000","","https://indianexpress.com/article/lifestyle/health/caution-when-your-loves-got-covid-and-you-just-had-it-8093525/"
"168","Should diabetics cut down on white rice?","1660645208000","","https://indianexpress.com/article/lifestyle/health/nutritionist-white-rice-glycemic-index-blood-glucose-sugar-diabetes-8034939/"
"169","Vegetarian women have 33% greater risk of hip fracture – here are three things you can do to reduce your risk","1660631409000","","https://indianexpress.com/article/lifestyle/health/vegetarian-women-have-33-greater-risk-of-hip-fracture-here-are-three-things-you-can-do-to-reduce-your-risk-8091267/"
"170","UK approves Omicron-ready COVID vaccine","1660615413000","","https://indianexpress.com/article/lifestyle/health/uk-approves-omicron-ready-covid-vaccine-covid-19-8092358/"
"171","Does breastfeeding cause sagging? Here’s what an expert says","1660564835000","","https://indianexpress.com/article/lifestyle/health/breastfeeding-myths-expert-debunked-8073232/"
"172","Expert shares best foods for improved libido and sexual health","1660552829000","","https://indianexpress.com/article/lifestyle/health/sexual-health-improved-libido-food-diet-ayurveda-8091142/"
"173","Understanding ‘Karkidaka Chikitsa’, the rejuvenating and detoxifying Ayurvedic treatment for monsoon","1660546818000","","https://indianexpress.com/article/lifestyle/health/understanding-karkidaka-chikitsa-ayurvedic-rejuvenating-detoxifying-treatment-for-monsoon-kerala-8086443/"
"174","Avoid these five disruptors for balanced hormones","1660484405000","","https://indianexpress.com/article/lifestyle/health/avoid-these-5-disruptors-for-balanced-hormones-8014881/"
"175","10 dietary changes to ease the transition into menopause","1660470337000","","https://indianexpress.com/article/lifestyle/health/10-dietary-changes-to-ease-the-transition-into-menopause-8012477/"
"176","Do you sweat a lot? Find out how it benefits the body","1660463459000","","https://indianexpress.com/article/lifestyle/health/sweat-it-out-here-are-some-benefits-of-sweating-8001504/"
"177","Can your non-stick pan cause liver cancer? Find out here","1660390953000","","https://indianexpress.com/article/lifestyle/health/non-stick-pan-cosmetics-drinking-water-liver-cancer-forever-chemicals-8082833/"
"178","Which eye colour is more vulnerable to UV damage?","1660380953000","","https://indianexpress.com/article/lifestyle/health/eye-colour-vulnerable-to-uv-damage-8036448/"
"179","Which diet will help save our planet: climatarian, flexitarian, vegetarian or vegan?","1660370158000","","https://indianexpress.com/article/lifestyle/health/diet-planet-save-climatarian-flexitarian-vegetarian-or-vegan-8087563/"
"180","Drug-coated balloon technique can replace stent usage, says expert","1660340563000","","https://indianexpress.com/article/lifestyle/health/drug-coated-balloon-technique-can-replace-stent-usage-says-expert-8087320/"
"181","These foods will help improve your haemoglobin count naturally","1660314618000","","https://indianexpress.com/article/lifestyle/health/low-haemoglobin-diet-foods-iron-deficiency-anaemia-8038452/"
"182","‘Have had issues when it comes to our weights’: Sonam Kapoor, Arjun Kapoor open up about emotional eating","1660308626000","","https://indianexpress.com/article/lifestyle/health/sonam-kapoor-arjun-kapoor-emotional-eating-koffee-with-karan-weight-gain-fitness-health-8086190/"
"183","Things to keep in mind while ensuring your baby’s health in the monsoon season","1660299611000","","https://indianexpress.com/article/lifestyle/health/baby-health-monsoon-season-tips-parents-8061968/"
"184","‘Periods are uncomfortable, excruciatingly painful’ for Anshula Kapoor; experts suggest natural remedies for relief","1660290643000","","https://indianexpress.com/article/lifestyle/health/periods-uncomfortable-excruciating-painful-anshula-kapoor-experts-non-medicated-remedies-8074018/"
"185","Drinking milk ‘didn’t help’ us with lactose intolerance","1660282132000","","https://indianexpress.com/article/lifestyle/health/drinking-milk-lactose-intolerance-vitamin-d-calcium-8085781/"
"186","Try these detox tips post Raksha Bandhan to boost your metabolism","1660281655000","","https://indianexpress.com/article/lifestyle/health/post-raksha-bandhan-detox-tips-rakhi-health-8078439/"
"187","Monkeypox can become endemic – here’s how it can be stopped in its tracks","1660231220000","","https://indianexpress.com/article/lifestyle/health/monkeypox-endemic-pandemic-risk-prevention-8083818/"
"188","Is premature menopause associated with increased risk of heart problems?","1660201240000","","https://indianexpress.com/article/lifestyle/health/premature-menopause-increased-risk-heart-problems-study-8072887/"
"189","Extra polio shot offered to London children as concern grows","1660135605000","","https://indianexpress.com/article/lifestyle/health/extra-polio-shot-offered-to-london-children-sewage-sample-bloomberg-8082858/"
"190","Langya: All you need to know about the new zoonotic virus detected in China","1660131026000","","https://indianexpress.com/article/lifestyle/health/langya-virus-zoonotic-china-study-symptoms-causes-treatment-prevention-worry-risk-kidney-liver-8082008/"
"191","Raju Srivastava ‘critical and on ventilator’ following heart attack at the gym; find out what triggers the condition","1660122306000","","https://indianexpress.com/article/lifestyle/health/comedian-raju-srivastava-suffers-mild-heart-attack-treadmill-gym-running-tips-pulse-heart-rate-risk-8082220/"
"192","Popular diabetes drug found to contain potential carcinogen","1660116431000","","https://indianexpress.com/article/lifestyle/health/popular-diabetes-drug-found-to-contain-potential-carcinogen-bloomberg-8081896/"
"193","Feel bloated after breakfast? These tips will help","1660105808000","","https://indianexpress.com/article/lifestyle/health/tips-to-avoid-bloating-post-breakfast-8079366/"
"194","When Ashton Kutcher’s autoimmune disorder left him with vision and hearing problems","1660058449000","","https://indianexpress.com/article/lifestyle/health/ashton-kutcher-autoimmune-disorder-vision-hearing-problems-vasculitis-8080963/"
"195","You must avoid coffee if…","1660050057000","","https://indianexpress.com/article/lifestyle/health/is-coffee-bad-for-you-weve-got-the-deets-8008828/"
"196","Climate change may increase mortality rate due to excess heat by six times: Lancet study","1660048246000","","https://indianexpress.com/article/lifestyle/health/climate-change-mortality-rate-excess-heat-by-six-times-lancet-study-8080080/"
"197","UK couple conceives and births ‘triplets’ in four-year span: IVF experts explain the science behind it","1660044644000","","https://indianexpress.com/article/lifestyle/health/uk-couple-conceives-births-triplets-ivf-experts-science-pregnnacy-embryo-freezing-8078422/"
"198","Is soya chaap a good source of protein?","1660031443000","","https://indianexpress.com/article/lifestyle/health/non-vegetarian-alternative-soya-chaap-high-on-protein-healthy-maida-8077410/"
"199","Decoding the link between perfumes and PCOS","1660019421000","","https://indianexpress.com/article/lifestyle/health/pcos-hormones-women-perfumes-fragrances-triclosan-8072993/"
"200","Five reasons why you should replace regular oil with avocado oil","1659948037000","","https://indianexpress.com/article/lifestyle/health/replace-regular-oil-with-avocado-oil-7991532/"
"201","Drinking this much alcohol can make you drunk","1659942021000","","https://indianexpress.com/article/lifestyle/health/heavy-binge-drinking-getting-drunk-health-quantity-age-gender-effects-8044437/"
"202","Experts decode the link between long Covid and lower sex drive","1659936007000","","https://indianexpress.com/article/lifestyle/health/study-lower-sex-drive-libido-long-covid-62-symptoms-study-treatment-8054806/"
"203","What your morning appetite says about your metabolism","1659930030000","","https://indianexpress.com/article/lifestyle/health/morning-appetite-metabolism-hunger-digestion-8061119/"
"204","There’s just one drug to treat monkeypox. Good luck getting it!","1659885646000","","https://indianexpress.com/article/lifestyle/health/one-drug-treat-monkeypox-treatment-tpoxx-nyt-new-york-times-8076682/"
